time,gFx,gFy,gFz,TgF
26.848000,0.0403,0.2335,0.5794,0.626
26.853000,0.0207,0.2330,0.5957,0.640
26.859000,0.0032,0.2366,0.6099,0.654
26.864000,-0.0086,0.2420,0.6192,0.665
26.870000,-0.0168,0.2502,0.6196,0.668
26.873000,-0.0206,0.2624,0.6127,0.667
26.878000,-0.0194,0.2778,0.6008,0.662
26.883000,-0.0130,0.2937,0.5904,0.659
26.887000,-0.0022,0.3089,0.5855,0.662
26.892000,0.0084,0.3241,0.5825,0.667
26.897000,0.0208,0.3409,0.5813,0.674
26.903000,0.0393,0.3599,0.5845,0.688
26.907000,0.0622,0.3795,0.5952,0.709
26.912000,0.0845,0.3999,0.6095,0.734
26.918000,0.1038,0.4193,0.6226,0.758
26.922000,0.1179,0.4352,0.6362,0.780
26.926000,0.1221,0.4457,0.6570,0.803
26.931000,0.1176,0.4504,0.6847,0.828
26.936000,0.1112,0.4526,0.7099,0.849
26.941000,0.0980,0.4535,0.7250,0.861
26.946000,0.0813,0.4513,0.7357,0.867
26.951000,0.0630,0.4476,0.7443,0.871
26.956000,0.0425,0.4443,0.7564,0.878
26.961000,0.0221,0.4388,0.7724,0.889
26.966000,0.0047,0.4287,0.7864,0.896
26.971000,-0.0097,0.4173,0.8027,0.905
26.976000,-0.0206,0.4057,0.8229,0.918
26.981000,-0.0291,0.4025,0.8474,0.939
26.986000,-0.0346,0.4040,0.8690,0.959
26.991000,-0.0359,0.4108,0.8815,0.973
26.995000,-0.0372,0.4199,0.8861,0.981
27.002000,-0.0393,0.4280,0.8962,0.994
27.006000,-0.0431,0.4341,0.9106,1.010
27.011000,-0.0457,0.4398,0.9240,1.024
27.015000,-0.0513,0.4468,0.9374,1.040
27.024000,-0.0598,0.4493,0.9449,1.048
27.026000,-0.0727,0.4549,0.9427,1.049
27.031000,-0.0871,0.4579,0.9376,1.047
27.046000,-0.0895,0.4635,0.9318,1.045
27.048000,-0.0803,0.4721,0.9344,1.050
27.049000,-0.0629,0.4720,0.9531,1.065
27.078000,-0.0398,0.4663,0.9803,1.086
27.079000,-0.0201,0.4598,1.0212,1.120
27.079000,-0.0088,0.4556,1.0724,1.165
27.080000,-0.0102,0.4566,1.1198,1.209
27.080000,-0.0223,0.4646,1.1598,1.250
27.080000,-0.0437,0.4707,1.1832,1.274
27.080000,-0.0673,0.4662,1.1975,1.287
27.084000,-0.0848,0.4527,1.2150,1.299
27.092000,-0.1077,0.4337,1.2386,1.317
27.094000,-0.1321,0.4215,1.2706,1.345
27.099000,-0.1463,0.4233,1.2980,1.373
27.104000,-0.1473,0.4326,1.3106,1.388
27.113000,-0.1445,0.4474,1.3102,1.392
27.120000,-0.1363,0.4629,1.3034,1.390
27.124000,-0.1201,0.4654,1.2858,1.373
27.128000,-0.1063,0.4567,1.2661,1.350
27.134000,-0.0935,0.4332,1.2563,1.332
27.139000,-0.0823,0.4004,1.2636,1.328
27.144000,-0.0748,0.3762,1.2844,1.340
27.149000,-0.0688,0.3532,1.3197,1.368
27.154000,-0.0684,0.3290,1.3591,1.400
27.159000,-0.0770,0.3013,1.4023,1.436
27.164000,-0.0980,0.2687,1.4419,1.470
27.174000,-0.1327,0.2368,1.4778,1.503
27.175000,-0.1696,0.2109,1.5115,1.536
27.184000,-0.2114,0.1916,1.5337,1.560
27.185000,-0.2596,0.1734,1.5365,1.568
27.204000,-0.3092,0.1626,1.5169,1.557
27.205000,-0.3469,0.1637,1.4803,1.529
27.205000,-0.3640,0.1749,1.4279,1.484
27.205000,-0.3612,0.1863,1.3586,1.418
27.206000,-0.3407,0.1943,1.2736,1.333
27.211000,-0.3075,0.2032,1.1862,1.242
27.216000,-0.2678,0.2140,1.1063,1.158
27.221000,-0.2222,0.2308,1.0350,1.083
27.226000,-0.1778,0.2525,0.9701,1.018
27.231000,-0.1349,0.2770,0.9221,0.972
27.236000,-0.0973,0.2974,0.8878,0.941
27.241000,-0.0729,0.3082,0.8782,0.934
27.246000,-0.0580,0.3062,0.8898,0.943
27.251000,-0.0524,0.2998,0.9149,0.964
27.256000,-0.0510,0.2904,0.9437,0.989
27.261000,-0.0576,0.2803,0.9704,1.012
27.266000,-0.0697,0.2711,0.9879,1.027
27.274000,-0.0833,0.2652,0.9898,1.028
27.276000,-0.0959,0.2622,0.9754,1.015
27.281000,-0.1021,0.2596,0.9500,0.990
27.291000,-0.1013,0.2592,0.9181,0.959
27.292000,-0.0970,0.2584,0.8897,0.931
27.296000,-0.0880,0.2590,0.8670,0.909
27.301000,-0.0784,0.2603,0.8509,0.893
27.306000,-0.0623,0.2623,0.8409,0.883
27.310000,-0.0344,0.2645,0.8288,0.871
27.315000,-0.0056,0.2684,0.8121,0.855
27.325000,0.0166,0.2700,0.7947,0.839
27.326000,0.0353,0.2680,0.7739,0.820
27.332000,0.0568,0.2646,0.7508,0.798
27.338000,0.0814,0.2609,0.7258,0.776
27.356000,0.1068,0.2597,0.7025,0.757
27.357000,0.1296,0.2602,0.6879,0.747
27.357000,0.1455,0.2577,0.6854,0.747
27.358000,0.1525,0.2540,0.6892,0.750
27.360000,0.1513,0.2494,0.6953,0.754
27.364000,0.1460,0.2447,0.7038,0.759
27.369000,0.1370,0.2395,0.7106,0.762
27.374000,0.1238,0.2373,0.7097,0.758
27.379000,0.1072,0.2341,0.7030,0.749
27.383000,0.0895,0.2287,0.6920,0.734
27.388000,0.0743,0.2290,0.6873,0.728
27.393000,0.0587,0.2315,0.6965,0.736
27.399000,0.0437,0.2322,0.7095,0.748
27.404000,0.0339,0.2317,0.7181,0.755
27.408000,0.0314,0.2318,0.7213,0.758
27.413000,0.0363,0.2337,0.7169,0.755
27.418000,0.0415,0.2346,0.7038,0.743
27.423000,0.0458,0.2413,0.6878,0.730
27.428000,0.0457,0.2523,0.6693,0.717
27.433000,0.0458,0.2661,0.6430,0.697
27.438000,0.0499,0.2805,0.6160,0.679
27.443000,0.0629,0.2880,0.5891,0.659
27.448000,0.0778,0.2972,0.5677,0.646
27.458000,0.0896,0.3082,0.5632,0.648
27.459000,0.0995,0.3191,0.5635,0.655
27.465000,0.1038,0.3250,0.5704,0.665
27.467000,0.1013,0.3318,0.5853,0.680
27.491000,0.0875,0.3321,0.6093,0.699
27.491000,0.0705,0.3238,0.6495,0.729
27.492000,0.0475,0.3122,0.6873,0.756
27.492000,0.0342,0.3068,0.7164,0.780
27.494000,0.0223,0.3066,0.7403,0.802
27.497000,0.0118,0.3076,0.7585,0.819
27.501000,0.0070,0.3083,0.7668,0.826
27.506000,0.0092,0.3102,0.7702,0.830
27.511000,0.0109,0.3136,0.7723,0.834
27.516000,0.0138,0.3226,0.7764,0.841
27.522000,0.0185,0.3298,0.7894,0.856
27.531000,0.0210,0.3425,0.8108,0.880
27.537000,0.0220,0.3611,0.8444,0.919
27.541000,0.0165,0.3719,0.8980,0.972
27.546000,0.0152,0.3742,0.9708,1.041
27.551000,0.0119,0.3674,1.0397,1.103
27.557000,0.0040,0.3554,1.1077,1.163
27.564000,0.0098,0.3485,1.1727,1.223
27.566000,0.0198,0.3438,1.2437,1.290
27.587000,0.0339,0.3387,1.3229,1.366
27.588000,0.0497,0.3290,1.3837,1.423
27.588000,0.0771,0.3132,1.4198,1.456
27.589000,0.1117,0.2993,1.4132,1.449
27.590000,0.1523,0.2976,1.3770,1.417
27.595000,0.1934,0.3101,1.3241,1.374
27.600000,0.2298,0.3286,1.2758,1.337
27.605000,0.2517,0.3428,1.2452,1.316
27.610000,0.2551,0.3453,1.2387,1.311
27.614000,0.2399,0.3435,1.2722,1.339
27.620000,0.2214,0.3416,1.3185,1.380
27.624000,0.1995,0.3379,1.3486,1.405
27.629000,0.1761,0.3329,1.3544,1.406
27.634000,0.1516,0.3213,1.3447,1.391
27.640000,0.1280,0.3082,1.3226,1.364
27.645000,0.1109,0.2966,1.2932,1.331
27.649000,0.0961,0.2930,1.2614,1.299
27.656000,0.0878,0.2964,1.2349,1.273
27.660000,0.0876,0.3038,1.2172,1.258
27.665000,0.0974,0.3110,1.2070,1.250
27.672000,0.1130,0.3144,1.1971,1.243
27.676000,0.1257,0.3117,1.1896,1.236
27.679000,0.1325,0.3010,1.1733,1.219
27.684000,0.1350,0.2871,1.1497,1.193
27.692000,0.1324,0.2711,1.1235,1.163
27.695000,0.1247,0.2485,1.1045,1.139
27.701000,0.1156,0.2230,1.1000,1.128
27.727000,0.1108,0.1928,1.1182,1.140
27.729000,0.1061,0.1592,1.1598,1.175
27.729000,0.0940,0.1288,1.2204,1.231
27.730000,0.0749,0.1039,1.2956,1.302
27.730000,0.0573,0.0845,1.3734,1.377
27.731000,0.0479,0.0673,1.4439,1.446
27.733000,0.0453,0.0503,1.4966,1.498
27.739000,0.0518,0.0381,1.5215,1.523
27.743000,0.0667,0.0413,1.5141,1.516
27.748000,0.0846,0.0612,1.4805,1.484
27.753000,0.0981,0.0832,1.4322,1.438
27.758000,0.1071,0.1020,1.3731,1.381
27.763000,0.1179,0.1201,1.3027,1.314
27.767000,0.1325,0.1364,1.2297,1.244
27.772000,0.1499,0.1510,1.1676,1.187
27.779000,0.1663,0.1665,1.1164,1.141
27.784000,0.1780,0.1854,1.0674,1.098
27.790000,0.1835,0.2046,1.0168,1.053
27.796000,0.1876,0.2210,0.9698,1.012
27.799000,0.1877,0.2326,0.9288,0.976
27.803000,0.1865,0.2375,0.8943,0.944
27.808000,0.1844,0.2391,0.8654,0.917
27.812000,0.1814,0.2381,0.8361,0.888
27.817000,0.1726,0.2331,0.8190,0.869
27.825000,0.1578,0.2286,0.8267,0.872
27.826000,0.1408,0.2200,0.8561,0.895
27.831000,0.1264,0.2076,0.8979,0.930
27.836000,0.1191,0.1955,0.9397,0.967
27.854000,0.1190,0.1879,0.9687,0.994
27.855000,0.1192,0.1871,0.9823,1.007
27.856000,0.1164,0.1921,0.9926,1.018
27.856000,0.1143,0.2006,0.9934,1.020
27.860000,0.1166,0.2120,0.9720,1.002
27.865000,0.1218,0.2230,0.9261,0.960
27.871000,0.1246,0.2343,0.8663,0.906
27.876000,0.1235,0.2447,0.8026,0.848
27.881000,0.1211,0.2544,0.7443,0.796
27.885000,0.1195,0.2649,0.6848,0.744
27.890000,0.1244,0.2777,0.6361,0.705
27.895000,0.1303,0.2892,0.5867,0.667
27.901000,0.1351,0.2959,0.5430,0.633
27.907000,0.1375,0.3055,0.5057,0.607
27.910000,0.1351,0.3066,0.4825,0.587
27.915000,0.1278,0.3006,0.4735,0.575
27.921000,0.1184,0.2885,0.4796,0.572
27.929000,0.1124,0.2761,0.4985,0.581
27.932000,0.1026,0.2710,0.5185,0.594
27.953000,0.0956,0.2641,0.5407,0.609
27.957000,0.0890,0.2603,0.5643,0.628
27.959000,0.0857,0.2638,0.5946,0.656
27.960000,0.0798,0.2676,0.6212,0.681
27.962000,0.0787,0.2671,0.6423,0.700
27.965000,0.0714,0.2671,0.6532,0.709
27.969000,0.0614,0.2720,0.6401,0.698
27.991000,0.0502,0.2865,0.5943,0.662
27.992000,0.0391,0.3078,0.5355,0.619
27.992000,0.0355,0.3273,0.4815,0.583
27.992000,0.0397,0.3483,0.4357,0.559
27.993000,0.0531,0.3691,0.4112,0.555
27.998000,0.0689,0.3876,0.4051,0.565
28.004000,0.0839,0.4007,0.4264,0.591
28.008000,0.0971,0.4138,0.4655,0.630
28.013000,0.1155,0.4230,0.5218,0.682
28.018000,0.1299,0.4331,0.5805,0.736
28.023000,0.1350,0.4440,0.6298,0.782
28.028000,0.1377,0.4567,0.6724,0.824
28.032000,0.1371,0.4641,0.7024,0.853
28.040000,0.1370,0.4687,0.7179,0.868
28.046000,0.1345,0.4664,0.7165,0.865
28.049000,0.1306,0.4658,0.7067,0.856
28.054000,0.1206,0.4636,0.6975,0.846
28.062000,0.1083,0.4630,0.6998,0.846
28.065000,0.0927,0.4593,0.7208,0.860
28.069000,0.0732,0.4486,0.7557,0.882
28.075000,0.0494,0.4352,0.7930,0.906
28.079000,0.0234,0.4224,0.8292,0.931
28.085000,-0.0056,0.4133,0.8610,0.955
28.087000,-0.0397,0.4089,0.8913,0.981
28.092000,-0.0712,0.4142,0.9171,1.009
28.098000,-0.0979,0.4282,0.9294,1.028
28.103000,-0.1198,0.4471,0.9246,1.034
28.114000,-0.1283,0.4663,0.9072,1.028
28.115000,-0.1249,0.4854,0.8825,1.015
28.119000,-0.1094,0.5051,0.8577,1.001
28.143000,-0.0847,0.5259,0.8409,0.995
28.144000,-0.0584,0.5445,0.8341,0.998
28.144000,-0.0340,0.5593,0.8410,1.011
28.144000,-0.0134,0.5664,0.8635,1.033
28.145000,0.0073,0.5657,0.9053,1.068
28.145000,0.0318,0.5609,0.9576,1.110
28.150000,0.0563,0.5505,1.0061,1.148
28.156000,0.0765,0.5350,1.0461,1.177
28.160000,0.0889,0.5162,1.0810,1.201
28.165000,0.0930,0.4977,1.1238,1.233
28.170000,0.0877,0.4820,1.1792,1.277
28.175000,0.0695,0.4730,1.2376,1.327
28.181000,0.0412,0.4743,1.2897,1.375
28.185000,0.0139,0.4821,1.3189,1.404
28.190000,-0.0115,0.4904,1.3196,1.408
28.195000,-0.0374,0.4916,1.2990,1.389
28.201000,-0.0606,0.4859,1.2654,1.357
28.211000,-0.0746,0.4830,1.2245,1.318
28.216000,-0.0725,0.4873,1.1871,1.285
28.218000,-0.0596,0.4937,1.1664,1.268
28.223000,-0.0419,0.4955,1.1692,1.271
28.230000,-0.0187,0.4935,1.1910,1.289
28.236000,0.0051,0.4842,1.2234,1.316
28.237000,0.0188,0.4704,1.2627,1.348
28.253000,0.0245,0.4467,1.3103,1.385
28.256000,0.0205,0.4155,1.3716,1.433
28.258000,0.0083,0.3765,1.4370,1.486
28.258000,-0.0131,0.3336,1.5029,1.540
28.288000,-0.0515,0.2959,1.5653,1.594
28.289000,-0.0877,0.2696,1.6262,1.651
28.289000,-0.1281,0.2474,1.6584,1.682
28.291000,-0.1717,0.2325,1.6531,1.678
28.292000,-0.2106,0.2251,1.6146,1.644
28.292000,-0.2382,0.2222,1.5353,1.569
28.293000,-0.2525,0.2190,1.4330,1.471
28.294000,-0.2563,0.2151,1.3183,1.360
28.298000,-0.2539,0.2109,1.2058,1.250
28.303000,-0.2421,0.2109,1.1109,1.156
28.309000,-0.2228,0.2158,1.0286,1.074
28.313000,-0.1914,0.2230,0.9632,1.007
28.318000,-0.1583,0.2306,0.9158,0.958
28.324000,-0.1251,0.2374,0.8873,0.927
28.328000,-0.0985,0.2378,0.8821,0.919
28.332000,-0.0723,0.2345,0.8942,0.927
28.337000,-0.0485,0.2215,0.9030,0.931
28.344000,-0.0272,0.2050,0.9210,0.944
28.348000,-0.0157,0.1948,0.9332,0.953
28.361000,-0.0104,0.1861,0.9515,0.970
28.364000,-0.0161,0.1718,0.9709,0.986
28.368000,-0.0248,0.1597,0.9942,1.007
28.374000,-0.0345,0.1465,1.0327,1.044
28.380000,-0.0455,0.1269,1.0726,1.081
28.383000,-0.0493,0.1112,1.0903,1.097
28.388000,-0.0476,0.1006,1.0840,1.090
28.398000,-0.0388,0.0962,1.0624,1.067
28.399000,-0.0273,0.1049,1.0297,1.035
28.425000,-0.0091,0.1205,0.9948,1.002
28.426000,0.0116,0.1384,0.9556,0.966
28.426000,0.0381,0.1473,0.9025,0.915
28.426000,0.0645,0.1570,0.8374,0.854
28.427000,0.0820,0.1608,0.7725,0.793
28.428000,0.1054,0.1656,0.7209,0.747
28.431000,0.1253,0.1711,0.6675,0.700
28.435000,0.1416,0.1809,0.6177,0.659
28.441000,0.1527,0.1875,0.5748,0.624
28.445000,0.1521,0.1962,0.5425,0.597
28.450000,0.1483,0.2004,0.5285,0.584
28.455000,0.1462,0.2064,0.5226,0.581
28.460000,0.1470,0.2120,0.5216,0.582
28.465000,0.1452,0.2149,0.5239,0.585
28.470000,0.1441,0.2139,0.5404,0.599
28.476000,0.1478,0.2118,0.5758,0.631
28.480000,0.1560,0.2086,0.6320,0.684
28.485000,0.1613,0.2069,0.6950,0.743
28.497000,0.1666,0.2092,0.7604,0.806
28.499000,0.1688,0.2103,0.8199,0.863
28.501000,0.1612,0.2082,0.8700,0.909
28.508000,0.1506,0.2066,0.9018,0.937
28.551000,0.1420,0.2088,0.9072,0.942
28.553000,0.1325,0.2153,0.8879,0.923
28.554000,0.1205,0.2281,0.8523,0.890
28.555000,0.1086,0.2424,0.8093,0.852
28.555000,0.1026,0.2569,0.7640,0.813
28.556000,0.1044,0.2700,0.7176,0.774
28.557000,0.1111,0.2825,0.6726,0.738
28.558000,0.1172,0.2927,0.6353,0.709
28.559000,0.1194,0.3021,0.6061,0.688
28.563000,0.1163,0.3131,0.5862,0.675
28.564000,0.1105,0.3222,0.5745,0.668
28.564000,0.1015,0.3311,0.5641,0.662
28.568000,0.0872,0.3391,0.5574,0.658
28.574000,0.0705,0.3420,0.5634,0.663
28.578000,0.0558,0.3407,0.5790,0.674
28.583000,0.0521,0.3387,0.5943,0.686
28.588000,0.0621,0.3391,0.6105,0.701
28.593000,0.0820,0.3446,0.6311,0.724
28.598000,0.0971,0.3505,0.6663,0.759
28.603000,0.1043,0.3532,0.7073,0.797
28.608000,0.1067,0.3601,0.7446,0.834
28.613000,0.1056,0.3657,0.7849,0.872
28.618000,0.1053,0.3678,0.8267,0.911
28.632000,0.1029,0.3726,0.8735,0.955
28.633000,0.1053,0.3801,0.9311,1.011
28.633000,0.1102,0.3898,0.9865,1.066
28.647000,0.1160,0.4070,1.0235,1.107
28.673000,0.1155,0.4261,1.0388,1.129
28.673000,0.1065,0.4401,1.0421,1.136
28.673000,0.0954,0.4464,1.0339,1.130
28.674000,0.0885,0.4483,1.0285,1.125
28.674000,0.0869,0.4457,1.0353,1.131
28.674000,0.0930,0.4386,1.0569,1.148
28.674000,0.1074,0.4345,1.0909,1.179
28.679000,0.1259,0.4254,1.1226,1.207
28.681000,0.1447,0.4142,1.1569,1.237
28.686000,0.1560,0.3942,1.2038,1.276
28.691000,0.1634,0.3711,1.2633,1.327
28.696000,0.1602,0.3386,1.3097,1.362
28.701000,0.1478,0.3061,1.3485,1.391
28.706000,0.1302,0.2761,1.3941,1.427
28.711000,0.0997,0.2503,1.4501,1.475
28.716000,0.0610,0.2317,1.4987,1.518
28.721000,0.0295,0.2228,1.5328,1.549
28.726000,0.0151,0.2179,1.5414,1.557
28.730000,0.0169,0.2155,1.5174,1.533
28.735000,0.0372,0.2188,1.4733,1.490
28.747000,0.0651,0.2211,1.4126,1.431
28.748000,0.1021,0.2319,1.3603,1.384
28.750000,0.1346,0.2428,1.3159,1.345
28.756000,0.1648,0.2585,1.2826,1.319
28.784000,0.1906,0.2724,1.2498,1.293
28.785000,0.2082,0.2862,1.2253,1.275
28.785000,0.2168,0.2891,1.2078,1.261
28.786000,0.2162,0.2834,1.2000,1.252
28.786000,0.2131,0.2673,1.1983,1.246
28.790000,0.2053,0.2463,1.2070,1.249
28.795000,0.1957,0.2163,1.2357,1.270
28.799000,0.1864,0.1856,1.2728,1.300
28.804000,0.1781,0.1576,1.3121,1.333
28.809000,0.1698,0.1354,1.3491,1.367
28.814000,0.1570,0.1164,1.3853,1.399
28.819000,0.1473,0.0986,1.4173,1.428
28.824000,0.1315,0.0799,1.4413,1.449
28.829000,0.1136,0.0633,1.4565,1.462
28.834000,0.1026,0.0489,1.4590,1.463
28.839000,0.0951,0.0428,1.4469,1.451
28.844000,0.0941,0.0455,1.4179,1.422
28.849000,0.0983,0.0529,1.3676,1.372
28.854000,0.1128,0.0641,1.3024,1.309
28.862000,0.1364,0.0784,1.2279,1.238
28.864000,0.1653,0.0992,1.1606,1.176
28.869000,0.2004,0.1160,1.1070,1.131
28.874000,0.2323,0.1373,1.0577,1.092
28.889000,0.2598,0.1573,1.0105,1.055
28.891000,0.2843,0.1768,0.9694,1.026
28.897000,0.3067,0.1915,0.9373,1.005
28.898000,0.3209,0.2018,0.9177,0.993
28.900000,0.3257,0.2077,0.9011,0.980
28.903000,0.3230,0.2116,0.8843,0.965
28.923000,0.3135,0.2131,0.8750,0.954
28.925000,0.3016,0.2091,0.8814,0.955
28.925000,0.2911,0.1997,0.8958,0.963
28.926000,0.2814,0.1876,0.9100,0.971
28.928000,0.2737,0.1779,0.9185,0.975
28.932000,0.2688,0.1709,0.9231,0.976
28.937000,0.2626,0.1679,0.9253,0.976
28.942000,0.2495,0.1674,0.9231,0.971
28.947000,0.2329,0.1643,0.9142,0.958
28.952000,0.2199,0.1576,0.8970,0.937
28.958000,0.2098,0.1511,0.8705,0.908
28.965000,0.2034,0.1494,0.8415,0.879
28.969000,0.1986,0.1511,0.8193,0.856
28.972000,0.1948,0.1546,0.8032,0.841
28.978000,0.1935,0.1600,0.7875,0.827
28.982000,0.1951,0.1652,0.7698,0.811
28.986000,0.1950,0.1742,0.7527,0.797
28.994000,0.1918,0.1840,0.7362,0.783
28.997000,0.1845,0.1941,0.7176,0.766
29.002000,0.1749,0.2057,0.7008,0.751
29.007000,0.1650,0.2164,0.6829,0.735
29.013000,0.1570,0.2297,0.6617,0.718
29.017000,0.1507,0.2406,0.6359,0.696
29.022000,0.1418,0.2500,0.6064,0.671
29.037000,0.1307,0.2582,0.5731,0.642
29.038000,0.1219,0.2667,0.5367,0.612
29.038000,0.1138,0.2716,0.5034,0.583
29.040000,0.1039,0.2820,0.4750,0.562
29.065000,0.0919,0.2939,0.4557,0.550
29.065000,0.0803,0.3047,0.4403,0.541
29.066000,0.0748,0.3184,0.4321,0.542
29.066000,0.0725,0.3307,0.4372,0.553
29.066000,0.0742,0.3379,0.4601,0.576
29.069000,0.0768,0.3412,0.5045,0.614
29.075000,0.0832,0.3426,0.5600,0.662
29.084000,0.0926,0.3418,0.6107,0.706
29.085000,0.1025,0.3435,0.6470,0.740
29.089000,0.1159,0.3513,0.6676,0.763
29.094000,0.1256,0.3542,0.6770,0.774
29.099000,0.1355,0.3576,0.6799,0.780
29.104000,0.1469,0.3606,0.6743,0.779
29.110000,0.1621,0.3651,0.6661,0.777
29.114000,0.1741,0.3664,0.6502,0.766
29.119000,0.1744,0.3691,0.6420,0.761
29.125000,0.1664,0.3681,0.6480,0.764
29.132000,0.1498,0.3626,0.6545,0.763
29.134000,0.1293,0.3571,0.6715,0.771
29.139000,0.1067,0.3524,0.6870,0.779
29.145000,0.0812,0.3408,0.7070,0.789
29.150000,0.0552,0.3301,0.7185,0.793
29.154000,0.0347,0.3209,0.7339,0.802
29.164000,0.0199,0.3103,0.7478,0.810
29.165000,0.0132,0.3048,0.7638,0.822
29.169000,0.0047,0.3003,0.7803,0.836
29.192000,-0.0062,0.2959,0.7976,0.851
29.193000,-0.0162,0.2946,0.8256,0.877
29.193000,-0.0212,0.2909,0.8557,0.904
29.194000,-0.0256,0.2858,0.8926,0.938
29.197000,-0.0288,0.2836,0.9236,0.967
29.202000,-0.0319,0.2905,0.9447,0.989
29.207000,-0.0374,0.3012,0.9665,1.013
29.212000,-0.0343,0.3162,0.9821,1.032
29.217000,-0.0305,0.3324,0.9901,1.045
29.222000,-0.0304,0.3472,0.9865,1.046
29.227000,-0.0336,0.3575,0.9716,1.036
29.232000,-0.0406,0.3646,0.9511,1.019
29.237000,-0.0490,0.3760,0.9397,1.013
29.242000,-0.0527,0.3891,0.9297,1.009
29.247000,-0.0528,0.4041,0.9289,1.014
29.251000,-0.0475,0.4149,0.9337,1.023
29.256000,-0.0359,0.4207,0.9476,1.037
29.264000,-0.0219,0.4169,0.9656,1.052
29.266000,-0.0090,0.4072,0.9879,1.069
29.271000,0.0098,0.3974,1.0286,1.103
29.277000,0.0217,0.3890,1.0821,1.150
29.282000,0.0274,0.3876,1.1426,1.207
29.287000,0.0163,0.3964,1.2025,1.266
29.291000,-0.0027,0.4077,1.2674,1.331
29.297000,-0.0228,0.4124,1.3081,1.372
29.302000,-0.0443,0.4061,1.3128,1.375
29.307000,-0.0659,0.3897,1.2921,1.351
29.324000,-0.0872,0.3745,1.2535,1.311
29.327000,-0.1066,0.3692,1.2065,1.266
29.328000,-0.1202,0.3792,1.1666,1.233
29.329000,-0.1230,0.4000,1.1420,1.216
29.377000,-0.1084,0.4211,1.1293,1.210
29.377000,-0.0808,0.4359,1.1179,1.203
29.378000,-0.0497,0.4400,1.1130,1.198
29.380000,-0.0198,0.4343,1.1175,1.199
29.382000,-0.0008,0.4231,1.1333,1.210
29.383000,0.0039,0.4049,1.1643,1.233
29.385000,-0.0008,0.3761,1.2066,1.264
29.386000,-0.0106,0.3423,1.2557,1.302
29.387000,-0.0319,0.3094,1.3144,1.351
29.388000,-0.0639,0.2789,1.3795,1.409
29.389000,-0.1001,0.2506,1.4461,1.471
29.390000,-0.1353,0.2215,1.5139,1.536
29.391000,-0.1687,0.1913,1.5717,1.592
29.394000,-0.2025,0.1657,1.6083,1.629
29.400000,-0.2311,0.1453,1.6135,1.636
29.404000,-0.2536,0.1332,1.5768,1.603
29.409000,-0.2692,0.1309,1.4981,1.528
29.414000,-0.2714,0.1396,1.3950,1.428
29.419000,-0.2596,0.1536,1.2894,1.324
29.424000,-0.2390,0.1661,1.1931,1.228
29.436000,-0.2117,0.1774,1.1049,1.139
29.448000,-0.1765,0.1907,1.0242,1.057
29.450000,-0.1385,0.2088,0.9529,0.985
29.451000,-0.1026,0.2300,0.8975,0.932
29.452000,-0.0710,0.2529,0.8638,0.903
29.457000,-0.0425,0.2698,0.8480,0.891
29.462000,-0.0179,0.2760,0.8481,0.892
29.463000,-0.0045,0.2693,0.8666,0.908
29.480000,0.0025,0.2566,0.8995,0.935
29.481000,0.0063,0.2442,0.9331,0.965
29.481000,0.0067,0.2361,0.9599,0.989
29.483000,0.0088,0.2299,0.9793,1.006
29.487000,0.0042,0.2287,0.9916,1.018
29.492000,0.0101,0.2278,0.9950,1.021
29.497000,0.0207,0.2271,0.9911,1.017
29.502000,0.0363,0.2245,0.9751,1.001
29.507000,0.0533,0.2161,0.9527,0.978
29.512000,0.0696,0.2087,0.9305,0.956
29.517000,0.0843,0.2020,0.9154,0.941
29.521000,0.0958,0.1918,0.9013,0.926
29.527000,0.1065,0.1849,0.8860,0.911
29.532000,0.1134,0.1819,0.8717,0.898
29.536000,0.1179,0.1784,0.8591,0.885
29.542000,0.1206,0.1782,0.8375,0.865
29.547000,0.1255,0.1807,0.8157,0.845
29.552000,0.1298,0.1809,0.7912,0.822
29.557000,0.1308,0.1820,0.7644,0.797
29.562000,0.1308,0.1840,0.7454,0.779
29.566000,0.1330,0.1902,0.7257,0.762
29.571000,0.1316,0.1930,0.7054,0.743
29.576000,0.1284,0.2001,0.6794,0.720
29.581000,0.1301,0.2073,0.6568,0.701
29.591000,0.1306,0.2192,0.6379,0.687
29.605000,0.1323,0.2336,0.6272,0.682
29.606000,0.1333,0.2430,0.6168,0.676
29.606000,0.1322,0.2573,0.6246,0.688
29.611000,0.1245,0.2602,0.6394,0.701
29.615000,0.1142,0.2551,0.6617,0.718
29.620000,0.1140,0.2454,0.6806,0.732
29.625000,0.1145,0.2407,0.6925,0.742
29.630000,0.1181,0.2395,0.7021,0.751
29.635000,0.1125,0.2458,0.7070,0.757
29.641000,0.0988,0.2484,0.7039,0.753
29.646000,0.0888,0.2484,0.6954,0.744
29.650000,0.0769,0.2521,0.6828,0.732
29.655000,0.0655,0.2553,0.6729,0.723
29.661000,0.0564,0.2617,0.6656,0.717
29.667000,0.0502,0.2663,0.6624,0.716
29.671000,0.0470,0.2733,0.6556,0.712
29.676000,0.0460,0.2781,0.6433,0.702
29.681000,0.0407,0.2831,0.6348,0.696
29.685000,0.0431,0.2891,0.6384,0.702
29.689000,0.0485,0.2942,0.6482,0.713
29.696000,0.0538,0.2944,0.6637,0.728
29.701000,0.0690,0.2981,0.6820,0.748
29.704000,0.0831,0.3042,0.6971,0.765
