time,wx (rad/s),wy (rad/s),wz (rad/s)
1.531,-0.93,1.60,-0.56
1.534,-0.89,1.50,-0.48
1.538,-0.89,1.43,-0.44
1.539,-0.85,1.32,-0.33
1.540,-0.81,1.20,-0.22
1.543,-0.79,1.12,-0.16
1.544,-0.74,1.00,-0.03
1.547,-0.71,0.94,0.03
1.550,-0.60,0.73,0.29
1.554,-0.54,0.64,0.41
1.554,-0.51,0.57,0.53
1.554,-0.44,0.43,0.76
1.559,-0.42,0.36,0.87
1.560,-0.39,0.13,1.18
1.560,-0.39,0.07,1.27
1.562,-0.38,-0.01,1.37
1.563,-0.39,-0.16,1.57
1.565,-0.39,-0.32,1.76
1.571,-0.38,-0.50,1.94
1.572,-0.38,-0.60,2.03
1.573,-0.39,-0.71,2.11
1.573,-0.38,-0.91,2.25
1.578,-0.37,-1.12,2.36
1.579,-0.37,-1.34,2.44
1.579,-0.37,-1.47,2.47
1.582,-0.37,-1.58,2.48
1.584,-0.36,-1.83,2.48
1.589,-0.35,-2.05,2.44
1.589,-0.35,-2.25,2.35
1.590,-0.35,-2.34,2.30
1.595,-0.35,-2.50,2.18
1.596,-0.34,-2.56,2.11
1.596,-0.33,-2.66,1.96
1.599,-0.33,-2.72,1.79
1.600,-0.31,-2.74,1.70
1.602,-0.31,-2.75,1.52
1.605,-0.31,-2.74,1.43
1.606,-0.30,-2.72,1.25
1.608,-0.29,-2.68,1.08
1.611,-0.28,-2.65,1.00
1.612,-0.29,-2.57,0.87
1.613,-0.30,-2.54,0.81
1.615,-0.32,-2.44,0.70
1.619,-0.35,-2.33,0.60
1.620,-0.37,-2.27,0.56
1.622,-0.40,-2.11,0.48
1.624,-0.42,-2.03,0.45
1.626,-0.43,-1.86,0.40
1.629,-0.44,-1.71,0.37
1.630,-0.44,-1.63,0.36
1.632,-0.41,-1.48,0.36
1.634,-0.35,-1.31,0.39
1.637,-0.30,-1.23,0.41
1.639,-0.17,-1.05,0.47
1.639,-0.10,-0.96,0.51
1.642,0.06,-0.77,0.59
1.644,0.25,-0.58,0.68
1.647,0.33,-0.49,0.73
1.649,0.51,-0.33,0.83
1.649,0.60,-0.26,0.88
1.654,0.76,-0.12,0.97
1.654,0.88,-0.05,1.05
1.655,0.93,-0.05,1.08
1.659,1.04,-0.08,1.14
1.659,1.11,-0.08,1.20
1.662,1.13,-0.07,1.24
1.665,1.19,-0.03,1.33
1.666,1.20,-0.01,1.38
1.669,1.22,0.04,1.49
1.670,1.23,0.04,1.62
1.672,1.25,0.03,1.69
1.674,1.25,0.02,1.82
1.676,1.24,0.03,1.90
1.678,1.20,0.03,2.11
1.679,1.20,0.02,2.18
1.681,1.17,0.03,2.25
1.683,1.14,0.04,2.38
1.687,1.09,0.05,2.51
1.688,1.05,0.06,2.61
1.689,1.01,0.07,2.67
1.692,0.99,0.07,2.71
1.694,0.92,0.05,2.79
1.696,0.85,0.03,2.86
1.699,0.80,0.18,2.98
1.700,0.80,0.27,3.04
1.702,0.80,0.29,3.10
1.705,0.81,-0.03,3.20
1.705,0.83,-0.38,3.29
1.712,0.84,-0.72,3.37
1.712,0.84,-0.88,3.41
1.712,0.83,-1.19,3.49
1.714,0.82,-1.33,3.53
1.716,0.77,-1.54,3.61
1.720,0.70,-1.69,3.69
1.722,0.67,-1.75,3.73
1.722,0.63,-1.86,3.81
1.724,0.60,-1.92,3.85
1.725,0.55,-2.11,3.95
1.729,0.51,-2.31,4.07
1.731,0.48,-2.42,4.13
1.732,0.45,-2.62,4.25
1.734,0.44,-2.70,4.32
1.737,0.44,-2.82,4.44
1.739,0.46,-2.85,4.55
1.740,0.49,-2.83,4.60
1.741,0.56,-2.70,4.68
1.744,0.60,-2.60,4.71
1.747,0.72,-2.30,4.74
1.749,0.86,-1.95,4.76
1.749,0.92,-1.78,4.76
1.753,1.01,-1.40,4.78
1.754,1.05,-1.21,4.78
1.756,1.09,-0.82,4.77
1.758,1.10,-0.47,4.75
1.759,1.10,-0.29,4.74
1.761,1.06,0.05,4.73
1.764,0.98,0.37,4.74
1.766,0.93,0.54,4.74
1.770,0.81,0.83,4.77
1.771,0.74,0.95,4.77
1.772,0.61,1.15,4.78
1.775,0.46,1.29,4.75
1.777,0.40,1.35,4.73
1.780,0.24,1.43,4.67
1.781,0.10,1.47,4.59
1.782,0.00,1.48,4.55
1.784,-0.16,1.45,4.46
1.787,-0.24,1.42,4.41
1.788,-0.41,1.34,4.31
1.789,-0.56,1.21,4.21
1.791,-0.65,1.14,4.16
1.794,-0.81,0.97,4.06
1.796,-0.88,0.89,4.01
1.799,-1.11,0.63,3.84
1.800,-1.18,0.53,3.79
1.802,-1.24,0.45,3.74
1.805,-1.35,0.29,3.62
1.806,-1.46,0.15,3.53
1.811,-1.53,0.06,3.51
1.811,-1.56,0.04,3.50
1.813,-1.60,0.01,3.51
1.813,-1.65,-0.01,3.52
1.816,-1.69,0.04,3.53
1.821,-1.73,0.15,3.54
1.821,-1.75,0.22,3.55
1.822,-1.77,0.30,3.54
1.824,-1.81,0.45,3.55
1.825,-1.84,0.61,3.54
1.828,-1.86,0.78,3.52
1.832,-1.87,0.85,3.50
1.832,-1.88,0.98,3.47
1.833,-1.90,1.03,3.45
1.837,-1.90,1.11,3.41
1.838,-1.91,1.18,3.37
1.840,-1.92,1.21,3.34
1.844,-1.91,1.28,3.29
1.844,-1.91,1.29,3.26
1.845,-1.91,1.33,3.19
1.849,-1.87,1.38,3.11
1.850,-1.84,1.40,3.07
1.852,-1.77,1.41,2.98
1.854,-1.72,1.39,2.93
1.856,-1.62,1.34,2.82
1.858,-1.51,1.29,2.71
1.860,-1.45,1.26,2.66
1.861,-1.33,1.21,2.54
1.864,-1.28,1.19,2.49
1.866,-1.18,1.14,2.38
1.870,-1.08,1.09,2.28
1.870,-1.04,1.06,2.23
1.873,-0.95,1.03,2.14
1.874,-0.91,1.02,2.10
1.877,-0.83,1.00,2.02
1.879,-0.76,1.00,1.95
1.879,-0.74,0.99,1.92
1.881,-0.68,0.96,1.86
1.884,-0.62,0.93,1.82
1.886,-0.60,0.92,1.80
1.889,-0.54,0.88,1.78
1.889,-0.50,0.86,1.76
1.892,-0.44,0.80,1.77
1.895,-0.39,0.75,1.79
1.896,-0.36,0.73,1.82
1.898,-0.31,0.68,1.89
1.900,-0.31,0.65,1.94
1.902,-0.28,0.63,2.06
1.905,-0.26,0.60,2.20
1.906,-0.26,0.59,2.28
1.908,-0.24,0.61,2.43
1.910,-0.21,0.63,2.60
1.912,-0.22,0.63,2.70
1.914,-0.23,0.64,2.89
1.916,-0.22,0.65,2.98
1.922,-0.23,0.66,3.17
1.922,-0.24,0.66,3.36
1.922,-0.24,0.67,3.45
1.924,-0.26,0.66,3.63
1.928,-0.27,0.67,3.72
1.928,-0.29,0.65,3.97
1.930,-0.29,0.65,4.04
1.933,-0.30,0.64,4.12
1.934,-0.33,0.63,4.27
1.937,-0.36,0.63,4.40
1.939,-0.41,0.64,4.53
1.940,-0.43,0.65,4.59
1.942,-0.47,0.66,4.65
1.944,-0.53,0.71,4.76
1.946,-0.60,0.78,4.85
1.949,-0.67,0.85,4.92
1.949,-0.71,0.88,4.95
1.952,-0.78,0.96,4.97
1.954,-0.81,0.98,4.94
1.957,-0.85,0.99,4.87
1.959,-0.88,0.98,4.78
1.960,-0.91,0.98,4.74
1.962,-0.95,0.97,4.65
1.964,-0.96,0.96,4.61
1.967,-0.99,0.94,4.52
1.969,-1.02,0.92,4.44
1.971,-1.02,0.91,4.40
1.972,-1.03,0.88,4.33
1.976,-1.04,0.87,4.31
1.976,-1.05,0.84,4.26
1.978,-1.06,0.83,4.24
1.980,-1.08,0.83,4.24
1.983,-1.09,0.81,4.28
1.984,-1.08,0.77,4.32
1.986,-1.04,0.69,4.40
1.989,-0.97,0.61,4.48
1.990,-0.92,0.56,4.53
1.991,-0.82,0.46,4.65
1.993,-0.78,0.42,4.71
1.996,-0.69,0.34,4.86
1.999,-0.62,0.31,5.02
2.000,-0.60,0.33,5.10
2.005,-0.54,0.40,5.23
2.005,-0.48,0.52,5.36
2.006,-0.45,0.60,5.41
2.009,-0.41,0.76,5.50
2.010,-0.39,0.84,5.53
2.012,-0.36,1.07,5.55
2.014,-0.35,1.35,5.52
2.015,-0.34,1.49,5.49
2.018,-0.33,1.93,5.30
2.023,-0.33,1.93,5.30
2.023,-0.30,2.23,5.07
2.023,-0.24,2.51,4.79
2.025,-0.21,2.65,4.63
2.029,-0.15,2.94,4.28
2.029,-0.08,3.19,3.92
2.032,-0.04,3.28,3.73
2.034,0.06,3.45,3.37
2.036,0.12,3.51,3.19
2.039,0.22,3.55,2.87
2.040,0.32,3.52,2.58
2.043,0.38,3.49,2.46
2.044,0.48,3.35,2.25
2.046,0.52,3.25,2.17
2.049,0.65,2.85,1.98
2.055,0.68,2.70,1.93
2.055,0.72,2.53,1.89
2.056,0.79,2.17,1.83
2.056,0.86,1.79,1.79
2.060,0.91,1.38,1.76
2.060,0.93,1.18,1.75
2.062,0.96,0.98,1.75
2.065,1.00,0.58,1.74
2.066,1.05,0.21,1.74
2.069,1.09,-0.09,1.73
2.072,1.11,-0.23,1.73
2.072,1.13,-0.36,1.74
2.074,1.17,-0.57,1.73
2.075,1.21,-0.71,1.71
2.079,1.24,-0.76,1.68
2.079,1.26,-0.75,1.66
2.081,1.27,-0.69,1.61
2.084,1.27,-0.63,1.58
2.086,1.27,-0.47,1.51
2.090,1.24,-0.29,1.44
2.090,1.21,-0.19,1.40
2.092,1.15,0.01,1.32
2.095,1.10,0.11,1.28
2.095,1.01,0.30,1.21
2.098,0.91,0.50,1.13
2.099,0.85,0.59,1.10
2.101,0.73,0.74,1.03
2.106,0.68,0.81,1.00
2.107,0.55,0.92,0.94
2.110,0.42,1.02,0.87
2.110,0.36,1.06,0.84
2.113,0.24,1.13,0.77
2.114,0.18,1.15,0.74
2.116,0.06,1.17,0.66
2.119,-0.04,1.17,0.56
2.120,-0.09,1.15,0.51
2.127,-0.18,1.09,0.40
2.127,-0.27,0.99,0.30
2.127,-0.30,0.92,0.25
2.129,-0.36,0.77,0.15
2.130,-0.39,0.69,0.11
2.133,-0.44,0.51,0.05
2.134,-0.47,0.32,-0.00
2.139,-0.47,0.22,-0.02
2.140,-0.48,0.03,-0.05
2.140,-0.49,-0.07,-0.05
2.142,-0.48,-0.24,-0.06
2.144,-0.48,-0.40,-0.06
2.145,-0.48,-0.47,-0.05
2.149,-0.46,-0.60,-0.04
2.150,-0.44,-0.71,-0.03
2.156,-0.42,-0.76,-0.02
2.156,-0.39,-0.83,-0.00
2.159,-0.37,-0.86,0.00
2.159,-0.33,-0.91,0.02
2.160,-0.30,-0.94,0.04
2.162,-0.28,-0.95,0.04
2.164,-0.23,-0.95,0.05
2.166,-0.21,-0.95,0.06
2.169,-0.14,-0.93,0.07
2.171,-0.12,-0.92,0.08
2.174,-0.09,-0.91,0.08
2.174,-0.06,-0.87,0.10
2.175,-0.02,-0.82,0.10
2.178,0.03,-0.77,0.11
2.179,0.06,-0.75,0.11
2.181,0.08,-0.72,0.11
2.184,0.13,-0.66,0.12
2.185,0.19,-0.59,0.11
2.188,0.23,-0.51,0.11
2.190,0.26,-0.47,0.10
2.192,0.29,-0.43,0.10
2.193,0.34,-0.33,0.08
2.196,0.40,-0.21,0.06
2.200,0.46,-0.09,0.04
2.200,0.49,-0.02,0.03
2.202,0.55,0.12,0.01
2.206,0.58,0.20,-0.00
2.206,0.64,0.35,-0.03
2.211,0.71,0.51,-0.07
2.211,0.75,0.59,-0.09
2.212,0.82,0.75,-0.12
2.214,0.86,0.83,-0.14
2.215,0.93,0.97,-0.18
2.218,1.01,1.10,-0.22
2.220,1.04,1.15,-0.24
2.222,1.11,1.23,-0.27
2.224,1.15,1.26,-0.29
2.225,1.22,1.29,-0.34
2.229,1.29,1.29,-0.38
2.230,1.31,1.28,-0.41
2.233,1.37,1.23,-0.46
2.234,1.38,1.18,-0.49
2.237,1.41,1.08,-0.55
2.240,1.43,0.95,-0.61
2.240,1.45,0.87,-0.65
2.243,1.47,0.71,-0.73
2.243,1.48,0.62,-0.77
2.246,1.50,0.43,-0.86
2.248,1.54,0.22,-0.95
2.252,1.54,0.12,-1.00
2.253,1.59,-0.10,-1.10
2.254,1.63,-0.32,-1.19
2.257,1.65,-0.44,-1.25
2.258,1.70,-0.66,-1.34
2.260,1.74,-0.77,-1.39
2.262,1.80,-0.98,-1.47
2.263,1.85,-1.15,-1.54
2.266,1.88,-1.23,-1.57
2.269,1.94,-1.35,-1.62
2.269,1.98,-1.45,-1.65
2.273,1.99,-1.49,-1.66
2.273,2.02,-1.56,-1.69
2.275,2.01,-1.58,-1.70
2.279,2.01,-1.62,-1.72
2.280,1.98,-1.64,-1.74
2.282,1.96,-1.65,-1.74
2.284,1.90,-1.66,-1.76
2.286,1.87,-1.65,-1.76
2.291,1.73,-1.64,-1.78
2.291,1.68,-1.62,-1.78
2.294,1.63,-1.60,-1.78
2.296,1.52,-1.55,-1.77
2.296,1.40,-1.46,-1.77
2.300,1.29,-1.36,-1.75
2.300,1.23,-1.29,-1.74
2.302,1.17,-1.22,-1.72
2.304,1.06,-1.06,-1.69
2.307,0.95,-0.87,-1.64
2.309,0.85,-0.67,-1.58
2.311,0.80,-0.56,-1.55
2.312,0.75,-0.44,-1.51
2.314,0.63,-0.21,-1.43
2.316,0.52,0.04,-1.35
2.319,0.41,0.29,-1.26
2.320,0.36,0.42,-1.21
2.322,0.25,0.68,-1.11
2.323,0.18,0.80,-1.06
2.326,0.08,1.06,-0.95
2.328,-0.02,1.28,-0.84
2.330,-0.07,1.39,-0.79
2.332,-0.16,1.58,-0.69
2.334,-0.21,1.66,-0.64
2.337,-0.29,1.79,-0.54
2.340,-0.36,1.90,-0.45
2.340,-0.38,1.94,-0.40
2.342,-0.41,2.02,-0.32
2.344,-0.41,2.06,-0.28
2.346,-0.39,2.15,-0.21
2.348,-0.36,2.23,-0.15
2.350,-0.33,2.27,-0.12
2.352,-0.26,2.36,-0.08
2.354,-0.22,2.39,-0.06
2.356,-0.12,2.46,-0.02
2.359,-0.01,2.51,0.01
2.359,0.04,2.52,0.02
2.362,0.16,2.50,0.02
2.364,0.20,2.46,0.01
2.366,0.30,2.33,-0.00
2.368,0.38,2.10,-0.03
2.373,0.42,1.94,-0.05
2.373,0.48,1.59,-0.08
2.374,0.52,1.19,-0.10
2.376,0.55,0.99,-0.11
2.378,0.57,0.59,-0.12
2.380,0.60,0.41,-0.13
2.383,0.62,0.11,-0.14
2.384,0.65,-0.09,-0.14
2.386,0.66,-0.15,-0.14
2.389,0.69,-0.22,-0.14
2.390,0.70,-0.24,-0.14
2.392,0.70,-0.21,-0.12
2.394,0.70,-0.12,-0.09
2.396,0.70,-0.07,-0.07
2.398,0.70,0.08,-0.04
2.400,0.68,0.21,-0.00
2.402,0.66,0.27,0.02
2.403,0.62,0.40,0.06
2.410,0.61,0.46,0.08
2.411,0.56,0.63,0.10
2.411,0.56,0.68,0.11
2.412,0.53,0.74,0.11
2.414,0.53,0.87,0.09
2.417,0.51,0.96,0.05
2.418,0.49,0.94,0.01
2.419,0.47,0.90,-0.01
2.424,0.47,0.86,-0.04
2.424,0.43,0.73,-0.12
2.425,0.39,0.63,-0.27
2.430,0.32,0.42,-0.42
2.431,0.28,0.27,-0.49
2.431,0.23,0.10,-0.55
2.434,0.17,-0.26,-0.69
2.437,0.12,-0.61,-0.82
2.439,0.07,-0.92,-0.97
2.440,0.03,-1.05,-1.06
2.441,-0.06,-1.31,-1.20
2.444,-0.12,-1.47,-1.26
2.445,-0.31,-1.75,-1.37
2.448,-0.52,-2.00,-1.45
2.449,-0.64,-2.12,-1.46
2.452,-0.90,-2.29,-1.48
2.454,-1.04,-2.33,-1.48
2.456,-1.34,-2.26,-1.56
2.459,-1.64,-2.07,-1.59
2.460,-1.77,-1.92,-1.61
2.461,-2.00,-1.55,-1.61
2.463,-2.10,-1.34,-1.60
2.466,-2.18,-0.91,-1.56
2.468,-2.19,-0.49,-1.52
2.470,-2.17,-0.30,-1.50
2.472,-2.02,0.04,-1.50
2.474,-1.94,0.16,-1.50
2.476,-1.70,0.32,-1.48
2.479,-1.45,0.22,-1.39
2.479,-1.35,0.06,-1.34
2.481,-1.11,-0.32,-1.21
2.484,-0.99,-0.53,-1.13
2.485,-0.85,-1.00,-0.98
2.490,-0.81,-1.39,-0.80
2.490,-0.81,-1.53,-0.70
2.492,-0.98,-1.76,-0.47
2.494,-1.25,-1.84,-0.19
2.496,-1.38,-1.79,-0.04
2.499,-1.75,-1.59,0.28
2.500,-1.98,-1.46,0.46
2.501,-2.41,-1.13,0.78
2.504,-2.84,-0.85,1.04
2.507,-3.06,-0.74,1.15
2.509,-3.45,-0.58,1.30
2.509,-3.58,-0.54,1.36
2.512,-3.86,-0.43,1.40
2.514,-4.06,-0.34,1.43
2.517,-4.12,-0.31,1.43
2.518,-4.21,-0.29,1.44
2.520,-4.21,-0.32,1.45
2.521,-4.20,-0.35,1.45
2.525,-4.13,-0.45,1.45
2.526,-4.09,-0.52,1.44
2.528,-3.92,-0.71,1.39
2.529,-3.85,-0.76,1.37
2.531,-3.79,-0.82,1.36
2.533,-3.66,-0.91,1.34
2.535,-3.58,-0.95,1.34
2.541,-3.35,-0.97,1.30
2.541,-3.29,-0.98,1.29
2.542,-3.20,-0.98,1.28
2.543,-3.05,-0.98,1.26
2.546,-2.90,-0.97,1.24
2.548,-2.74,-0.95,1.22
2.550,-2.67,-0.94,1.21
2.552,-2.60,-0.93,1.19
2.554,-2.45,-0.92,1.20
2.557,-2.31,-0.93,1.22
2.559,-2.14,-0.96,1.25
2.560,-2.07,-0.97,1.28
2.562,-1.93,-1.00,1.34
2.563,-1.84,-1.01,1.38
2.567,-1.68,-1.03,1.45
2.569,-1.57,-1.04,1.53
2.570,-1.51,-1.05,1.57
2.573,-1.35,-1.07,1.64
2.574,-1.29,-1.07,1.66
2.576,-1.17,-1.10,1.72
2.579,-1.05,-1.09,1.75
2.580,-1.00,-1.08,1.76
2.582,-0.90,-1.04,1.75
2.584,-0.88,-1.00,1.74
2.586,-0.77,-0.95,1.71
2.589,-0.69,-0.87,1.67
2.590,-0.66,-0.83,1.65
2.592,-0.59,-0.76,1.60
2.593,-0.55,-0.72,1.56
2.596,-0.48,-0.65,1.52
2.598,-0.41,-0.59,1.50
2.602,-0.38,-0.57,1.48
2.602,-0.29,-0.49,1.44
2.604,-0.26,-0.48,1.40
2.607,-0.19,-0.45,1.35
2.609,-0.10,-0.41,1.31
2.610,-0.07,-0.40,1.29
2.612,0.01,-0.38,1.26
2.614,0.09,-0.33,1.21
2.617,0.11,-0.31,1.16
2.618,0.20,-0.30,1.11
2.619,0.23,-0.29,1.09
2.621,0.30,-0.23,1.06
2.624,0.39,-0.16,1.05
2.626,0.44,-0.12,1.04
2.629,0.51,-0.01,1.00
2.629,0.55,0.05,0.99
2.631,0.62,0.16,0.95
2.633,0.67,0.28,0.91
2.635,0.70,0.36,0.88
2.638,0.76,0.49,0.81
2.641,0.82,0.58,0.75
2.641,0.85,0.64,0.71
2.644,0.90,0.74,0.64
2.647,0.93,0.79,0.59
2.649,0.98,0.88,0.53
2.650,1.02,0.96,0.44
2.652,1.05,1.01,0.39
2.654,1.09,1.09,0.30
2.659,1.11,1.15,0.26
2.659,1.16,1.26,0.11
2.660,1.17,1.29,0.05
2.662,1.17,1.32,0.01
2.664,1.19,1.38,-0.10
2.666,1.19,1.38,-0.20
2.670,1.19,1.37,-0.31
2.670,1.17,1.36,-0.36
2.672,1.18,1.35,-0.42
2.674,1.16,1.32,-0.53
2.676,1.12,1.30,-0.65
2.679,1.08,1.28,-0.77
2.679,1.09,1.26,-0.82
2.682,1.06,1.24,-0.87
2.684,1.03,1.21,-0.96
2.686,1.01,1.16,-1.03
2.691,0.99,1.10,-1.08
2.691,0.97,1.07,-1.10
2.692,0.95,1.00,-1.13
2.694,0.95,0.96,-1.15
2.698,0.92,0.90,-1.16
2.699,0.91,0.84,-1.16
2.700,0.90,0.81,-1.16
2.702,0.89,0.76,-1.16
2.703,0.89,0.73,-1.16
2.706,0.89,0.69,-1.16
2.709,0.92,0.66,-1.17
2.710,0.93,0.65,-1.17
2.712,0.97,0.65,-1.19
2.714,1.01,0.64,-1.20
2.716,1.07,0.62,-1.21
2.720,1.16,0.61,-1.23
2.720,1.20,0.59,-1.23
2.722,1.30,0.56,-1.24
2.728,1.34,0.53,-1.24
2.728,1.45,0.46,-1.25
2.730,1.54,0.38,-1.26
2.730,1.58,0.33,-1.26
2.732,1.67,0.22,-1.26
2.734,1.76,0.11,-1.26
2.735,1.78,0.05,-1.25
2.739,1.84,-0.08,-1.24
2.740,1.87,-0.15,-1.23
2.741,1.90,-0.28,-1.20
2.744,1.91,-0.41,-1.17
2.746,1.89,-0.47,-1.16
2.748,1.89,-0.56,-1.12
2.750,1.87,-0.61,-1.11
2.752,1.86,-0.68,-1.07
2.754,1.87,-0.72,-1.02
2.757,1.86,-0.74,-0.99
2.759,1.86,-0.78,-0.94
2.760,1.88,-0.79,-0.89
2.763,1.90,-0.80,-0.86
2.763,1.94,-0.80,-0.81
2.765,1.98,-0.78,-0.78
2.768,2.06,-0.76,-0.72
2.770,2.16,-0.73,-0.65
2.772,2.21,-0.71,-0.62
2.774,2.33,-0.66,-0.55
2.777,2.40,-0.64,-0.52
2.778,2.65,-0.48,-0.41
2.780,2.77,-0.39,-0.37
2.782,2.85,-0.33,-0.33
2.784,3.08,-0.13,-0.25
2.787,3.31,0.11,-0.15
2.789,3.54,0.37,-0.04
2.793,3.63,0.50,0.02
2.796,3.75,0.70,0.07
2.796,3.98,1.16,0.14
2.796,4.17,1.77,0.18
2.799,4.35,2.53,0.18
2.803,4.39,2.91,0.17
2.804,4.47,3.33,0.15
2.804,4.59,4.07,0.09
2.806,4.68,4.65,-0.00
2.809,4.75,5.04,-0.16
2.809,4.80,5.15,-0.26
2.813,4.87,5.07,-0.56
2.814,4.87,4.84,-0.74
2.816,4.87,4.16,-1.19
2.818,4.78,3.25,-1.70
2.819,4.70,2.72,-1.99
2.822,4.45,1.63,-2.57
2.824,4.32,1.09,-2.88
2.826,4.01,0.03,-3.46
2.831,3.71,-0.89,-3.94
2.832,3.57,-1.26,-4.15
2.832,3.28,-1.83,-4.54
2.833,3.13,-2.01,-4.73
2.836,2.87,-2.20,-5.08
2.839,2.64,-2.18,-5.40
2.839,2.53,-2.12,-5.54
2.843,2.37,-1.82,-5.83
2.844,2.32,-1.63,-5.95
2.846,2.23,-1.17,-6.18
2.848,2.19,-0.64,-6.37
2.852,2.19,-0.37,-6.44
2.852,2.21,0.19,-6.56
2.854,2.24,0.48,-6.59
2.856,2.33,1.02,-6.63
2.859,2.45,1.54,-6.63
2.860,2.53,1.79,-6.62
2.861,2.67,2.24,-6.57
2.864,2.83,2.63,-6.52
2.866,2.92,2.81,-6.49
2.869,3.12,3.10,-6.41
2.869,3.21,3.22,-6.36
2.871,3.42,3.47,-6.29
2.875,3.60,3.70,-6.23
2.876,3.69,3.81,-6.20
2.878,3.99,4.04,-6.07
2.880,4.07,4.08,-6.02
2.882,4.16,4.11,-5.97
2.884,4.30,4.18,-5.88
2.886,4.38,4.20,-5.83
2.889,4.49,4.24,-5.71
2.889,4.59,4.23,-5.58
2.893,4.63,4.20,-5.49
2.894,4.67,4.17,-5.28
2.896,4.67,4.18,-5.17
2.898,4.61,4.36,-4.83
2.900,4.58,4.45,-4.70
2.902,4.54,4.54,-4.57
2.904,4.43,4.70,-4.28
2.906,4.26,4.85,-3.98
2.910,4.03,4.96,-3.65
2.910,3.91,5.02,-3.47
2.911,3.79,5.05,-3.28
2.913,3.50,5.17,-2.90
2.917,3.19,5.35,-2.55
2.918,2.89,5.54,-2.21
2.919,2.73,5.63,-2.04
2.921,2.61,5.72,-1.87
2.925,2.36,5.84,-1.49
2.927,2.17,5.88,-1.15
2.929,1.99,5.92,-0.85
2.930,1.92,5.94,-0.73
2.932,1.76,6.01,-0.52
2.934,1.69,6.04,-0.43
2.936,1.54,6.10,-0.32
2.939,1.39,6.13,-0.25
2.940,1.30,6.13,-0.22
2.942,1.17,6.09,-0.16
2.945,1.10,6.03,-0.13
2.945,0.96,5.83,-0.05
2.949,0.80,5.45,0.03
2.949,0.72,5.21,0.06
2.952,0.51,4.62,0.10
2.954,0.39,4.29,0.10
2.956,0.18,3.65,0.08
2.958,-0.04,3.11,-0.01
2.960,-0.12,2.90,-0.06
2.961,-0.24,2.58,-0.13
2.965,-0.30,2.46,-0.14
2.966,-0.37,2.33,-0.12
2.969,-0.41,2.28,-0.08
2.971,-0.43,2.27,-0.05
2.972,-0.46,2.16,0.02
2.976,-0.48,2.16,0.07
2.978,-0.48,2.14,0.18
2.980,-0.49,2.22,0.30
2.980,-0.49,2.23,0.36
2.982,-0.47,2.19,0.47
2.984,-0.45,2.00,0.57
2.986,-0.42,1.94,0.61
2.990,-0.38,1.84,0.70
2.991,-0.37,1.78,0.75
2.993,-0.32,1.58,0.86
2.994,-0.27,1.39,0.94
2.996,-0.26,1.24,0.98
2.998,-0.23,0.91,1.07
3.001,-0.21,0.71,1.09
3.002,-0.20,0.29,1.10
3.006,-0.20,-0.08,1.12
3.007,-0.19,-0.22,1.14
3.009,-0.22,-0.49,1.19
3.010,-0.25,-0.78,1.23
3.012,-0.28,-0.94,1.24
3.014,-0.32,-1.25,1.24
3.016,-0.34,-1.39,1.24
3.019,-0.38,-1.77,1.24
3.020,-0.39,-1.90,1.24
3.022,-0.40,-2.03,1.23
3.024,-0.41,-2.29,1.20
3.025,-0.42,-2.50,1.17
3.028,-0.39,-2.72,1.16
3.030,-0.35,-2.82,1.16
3.031,-0.33,-2.95,1.15
3.033,-0.27,-3.22,1.14
3.036,-0.23,-3.44,1.14
3.039,-0.17,-3.64,1.13
3.040,-0.14,-3.75,1.13
3.043,-0.11,-3.84,1.13
3.045,-0.06,-4.02,1.13
3.046,-0.01,-4.15,1.12
3.049,0.03,-4.25,1.10
3.049,0.03,-4.29,1.08
3.052,0.05,-4.35,1.05
3.054,0.08,-4.35,1.03
3.056,0.10,-4.32,0.99
3.062,0.11,-4.28,0.94
3.062,0.12,-4.26,0.91
3.063,0.12,-4.21,0.85
3.065,0.12,-4.16,0.81
3.065,0.10,-4.06,0.73
3.069,0.09,-3.95,0.64
3.070,0.07,-3.88,0.59
3.072,0.03,-3.72,0.50
3.074,0.03,-3.63,0.46
3.076,-0.03,-3.45,0.40
3.079,-0.10,-3.23,0.34
3.080,-0.10,-3.10,0.32
3.082,-0.18,-2.85,0.28
3.084,-0.21,-2.70,0.27
3.086,-0.27,-2.41,0.25
3.089,-0.33,-2.13,0.24
3.089,-0.37,-2.00,0.23
3.092,-0.43,-1.75,0.22
3.093,-0.44,-1.64,0.21
3.096,-0.50,-1.43,0.17
3.098,-0.56,-1.25,0.13
3.100,-0.58,-1.18,0.09
3.102,-0.62,-1.09,0.01
3.104,-0.69,-1.09,-0.08
3.106,-0.74,-1.11,-0.14
3.110,-0.84,-1.24,-0.26
3.110,-0.90,-1.33,-0.32
3.112,-1.05,-1.56,-0.47
3.114,-1.20,-1.86,-0.62
3.116,-1.28,-2.03,-0.70
3.119,-1.45,-2.36,-0.87
3.120,-1.54,-2.52,-0.96
3.122,-1.69,-2.84,-1.14
3.127,-1.83,-3.09,-1.30
3.127,-1.90,-3.18,-1.38
3.128,-2.05,-3.28,-1.46
3.129,-2.21,-3.26,-1.49
3.131,-2.29,-3.18,-1.47
3.133,-2.46,-2.97,-1.36
3.135,-2.54,-2.83,-1.28
3.138,-2.69,-2.54,-1.07
3.139,-2.80,-2.24,-0.83
3.142,-2.86,-2.08,-0.69
