time,wx (rad/s),wy (rad/s),wz (rad/s)
7.914,1.39,-0.11,-0.05
7.919,1.17,-0.13,-0.06
7.923,0.96,-0.21,-0.08
7.928,0.76,-0.36,-0.08
7.934,0.54,-0.54,-0.06
7.938,0.30,-0.69,-0.03
7.943,0.03,-0.78,0.02
7.949,-0.26,-0.81,0.08
7.953,-0.54,-0.80,0.14
7.958,-0.81,-0.72,0.19
7.963,-1.05,-0.60,0.24
7.968,-1.24,-0.46,0.28
7.972,-1.38,-0.33,0.30
7.979,-1.46,-0.20,0.31
7.985,-1.46,-0.08,0.32
7.990,-1.39,0.02,0.35
7.992,-1.26,0.09,0.38
7.999,-1.06,0.12,0.44
8.007,-0.80,0.10,0.52
8.012,-0.48,0.04,0.62
8.017,-0.15,-0.05,0.72
8.021,0.17,-0.18,0.81
8.027,0.44,-0.33,0.88
8.031,0.65,-0.52,0.93
8.036,0.77,-0.74,0.93
8.041,0.78,-0.96,0.90
8.046,0.68,-1.10,0.84
8.051,0.47,-1.14,0.78
8.056,0.17,-1.07,0.73
8.061,-0.19,-0.93,0.70
8.067,-0.55,-0.73,0.68
8.071,-0.91,-0.50,0.67
8.075,-1.23,-0.26,0.66
8.080,-1.47,-0.05,0.65
8.086,-1.62,0.13,0.66
8.090,-1.65,0.23,0.65
8.095,-1.57,0.27,0.63
8.100,-1.39,0.24,0.59
8.105,-1.14,0.16,0.53
8.110,-0.88,0.05,0.45
8.116,-0.64,-0.10,0.35
8.120,-0.46,-0.27,0.26
8.124,-0.38,-0.42,0.20
8.130,-0.37,-0.54,0.19
8.135,-0.41,-0.64,0.20
8.140,-0.47,-0.68,0.23
8.144,-0.50,-0.68,0.24
8.152,-0.50,-0.64,0.23
8.157,-0.45,-0.56,0.21
8.161,-0.36,-0.46,0.19
8.164,-0.21,-0.36,0.16
8.171,-0.04,-0.28,0.13
8.173,0.11,-0.26,0.09
8.178,0.23,-0.27,0.05
8.183,0.27,-0.31,0.01
8.188,0.23,-0.35,-0.07
8.193,0.11,-0.38,-0.20
8.198,-0.07,-0.39,-0.39
8.203,-0.31,-0.37,-0.64
8.207,-0.58,-0.32,-0.95
8.212,-0.86,-0.22,-1.27
8.217,-1.13,-0.11,-1.57
8.222,-1.34,-0.02,-1.80
8.227,-1.49,0.04,-1.93
8.232,-1.56,0.03,-1.96
8.237,-1.55,-0.04,-1.89
8.242,-1.44,-0.16,-1.76
8.247,-1.26,-0.32,-1.57
8.252,-1.04,-0.50,-1.36
8.257,-0.82,-0.67,-1.15
8.262,-0.65,-0.80,-0.94
8.269,-0.53,-0.90,-0.76
8.272,-0.46,-0.96,-0.60
8.277,-0.41,-0.97,-0.47
8.282,-0.36,-0.93,-0.36
8.289,-0.28,-0.86,-0.26
8.291,-0.19,-0.75,-0.18
8.296,-0.08,-0.63,-0.09
8.301,0.03,-0.51,0.02
8.306,0.13,-0.39,0.12
8.311,0.22,-0.29,0.21
8.316,0.28,-0.22,0.28
8.320,0.32,-0.19,0.30
8.325,0.33,-0.20,0.28
8.335,0.31,-0.25,0.21
8.340,0.27,-0.32,0.13
8.345,0.20,-0.42,0.02
8.352,0.15,-0.53,-0.10
8.354,0.09,-0.63,-0.22
8.359,0.01,-0.70,-0.33
8.364,-0.09,-0.74,-0.41
8.370,-0.23,-0.70,-0.48
8.374,-0.40,-0.59,-0.52
8.379,-0.59,-0.44,-0.54
8.385,-0.79,-0.27,-0.54
8.389,-0.95,-0.10,-0.53
8.393,-1.06,0.04,-0.49
8.403,-1.08,0.13,-0.43
8.404,-0.99,0.16,-0.35
8.409,-0.80,0.16,-0.27
8.414,-0.51,0.14,-0.18
8.425,-0.17,0.13,-0.10
8.425,0.18,0.12,-0.03
8.428,0.51,0.13,0.03
8.434,0.77,0.14,0.08
8.441,0.98,0.15,0.10
8.442,1.12,0.15,0.09
8.448,1.20,0.13,0.05
8.453,1.21,0.11,0.00
8.458,1.15,0.09,-0.04
8.463,1.01,0.07,-0.07
8.467,0.81,0.08,-0.07
8.472,0.56,0.13,-0.06
8.477,0.29,0.25,-0.04
8.482,0.03,0.42,-0.02
8.487,-0.17,0.62,-0.01
8.492,-0.31,0.82,-0.01
8.496,-0.35,1.00,0.01
8.502,-0.31,1.13,0.03
8.507,-0.19,1.21,0.06
8.512,-0.01,1.22,0.08
8.521,0.21,1.19,0.10
8.526,0.47,1.13,0.12
8.527,0.71,1.07,0.13
8.531,0.91,1.01,0.14
8.537,1.04,0.96,0.16
8.541,1.09,0.92,0.19
8.546,1.07,0.90,0.22
8.554,0.97,0.89,0.25
8.556,0.84,0.89,0.30
8.561,0.69,0.90,0.34
8.567,0.58,0.96,0.39
8.574,0.53,1.07,0.45
8.575,0.54,1.20,0.52
8.580,0.62,1.32,0.59
8.586,0.77,1.38,0.67
8.589,0.95,1.35,0.74
8.594,1.11,1.22,0.79
8.599,1.22,1.01,0.81
8.604,1.25,0.75,0.78
8.609,1.19,0.47,0.70
8.614,1.06,0.20,0.56
8.619,0.89,0.01,0.39
8.624,0.72,-0.10,0.21
8.629,0.56,-0.12,0.06
8.635,0.45,-0.07,-0.03
8.639,0.40,-0.00,-0.07
8.643,0.42,0.07,-0.07
8.648,0.49,0.11,-0.04
8.658,0.62,0.11,0.01
8.663,0.76,0.06,0.06
8.671,0.90,-0.04,0.10
8.675,1.00,-0.14,0.13
8.678,1.05,-0.22,0.15
8.694,1.03,-0.27,0.15
8.695,0.94,-0.27,0.13
8.695,0.80,-0.20,0.09
8.697,0.62,-0.08,0.05
8.703,0.45,0.06,-0.00
8.707,0.31,0.20,-0.06
8.712,0.20,0.31,-0.10
8.718,0.13,0.38,-0.11
8.722,0.06,0.41,-0.10
8.727,0.00,0.40,-0.08
8.732,-0.07,0.36,-0.05
8.738,-0.16,0.29,-0.04
8.742,-0.27,0.22,-0.04
8.747,-0.41,0.15,-0.04
8.752,-0.57,0.11,-0.04
8.757,-0.74,0.08,-0.04
8.762,-0.92,0.07,-0.06
8.766,-1.09,0.05,-0.08
8.771,-1.22,0.02,-0.11
8.777,-1.29,0.00,-0.13
8.781,-1.25,0.04,-0.09
8.789,-1.11,0.11,0.02
8.793,-0.87,0.17,0.17
8.796,-0.56,0.22,0.33
8.802,-0.20,0.25,0.47
8.806,0.15,0.26,0.58
8.810,0.44,0.24,0.69
8.815,0.68,0.18,0.78
8.821,0.86,0.06,0.85
8.825,0.97,-0.12,0.88
8.830,1.03,-0.33,0.89
8.840,1.01,-0.53,0.89
8.841,0.92,-0.68,0.91
8.847,0.75,-0.74,0.94
8.850,0.52,-0.71,1.00
8.864,0.25,-0.59,1.06
8.865,-0.02,-0.41,1.12
8.865,-0.29,-0.19,1.16
8.873,-0.51,0.01,1.17
8.874,-0.68,0.19,1.16
8.878,-0.77,0.33,1.14
8.883,-0.79,0.42,1.10
8.889,-0.75,0.47,1.06
8.893,-0.64,0.48,1.02
8.898,-0.48,0.45,0.95
8.903,-0.32,0.37,0.85
8.908,-0.18,0.28,0.73
8.913,-0.10,0.20,0.60
8.918,-0.08,0.13,0.46
8.923,-0.11,0.08,0.31
8.928,-0.18,0.05,0.16
8.932,-0.26,0.02,0.02
8.939,-0.33,0.00,-0.10
8.942,-0.39,0.00,-0.19
8.947,-0.41,0.03,-0.27
8.955,-0.38,0.06,-0.31
8.959,-0.30,0.10,-0.33
8.962,-0.21,0.12,-0.33
8.967,-0.11,0.12,-0.31
8.976,-0.02,0.09,-0.29
8.981,0.05,0.04,-0.27
8.987,0.08,-0.06,-0.28
8.991,0.05,-0.17,-0.32
8.996,-0.05,-0.27,-0.41
9.002,-0.19,-0.31,-0.54
9.006,-0.36,-0.31,-0.71
9.011,-0.54,-0.28,-0.90
9.017,-0.71,-0.27,-1.10
9.021,-0.85,-0.28,-1.27
9.026,-0.96,-0.31,-1.40
9.031,-1.05,-0.38,-1.48
9.037,-1.14,-0.46,-1.49
9.040,-1.25,-0.54,-1.45
9.045,-1.36,-0.60,-1.37
9.050,-1.47,-0.64,-1.26
9.055,-1.55,-0.64,-1.14
9.060,-1.60,-0.63,-1.02
9.065,-1.59,-0.58,-0.91
9.070,-1.53,-0.52,-0.80
9.075,-1.38,-0.45,-0.69
9.080,-1.16,-0.41,-0.58
9.087,-0.88,-0.40,-0.49
9.089,-0.57,-0.45,-0.41
9.094,-0.24,-0.56,-0.35
9.099,0.05,-0.71,-0.32
9.105,0.30,-0.87,-0.31
9.109,0.48,-1.04,-0.33
9.114,0.59,-1.18,-0.39
9.121,0.64,-1.27,-0.46
9.124,0.62,-1.31,-0.53
9.129,0.53,-1.32,-0.59
9.134,0.35,-1.32,-0.63
9.140,0.08,-1.28,-0.66
9.143,-0.28,-1.18,-0.67
9.149,-0.68,-1.00,-0.66
9.154,-1.09,-0.74,-0.64
9.159,-1.47,-0.45,-0.63
9.163,-1.81,-0.15,-0.64
9.168,-2.08,0.15,-0.66
9.173,-2.26,0.45,-0.68
9.178,-2.32,0.72,-0.68
9.183,-2.23,0.91,-0.68
9.187,-2.01,1.00,-0.66
9.192,-1.67,1.00,-0.64
9.197,-1.26,0.94,-0.60
9.203,-0.80,0.83,-0.54
9.207,-0.32,0.68,-0.45
9.213,0.16,0.50,-0.33
9.217,0.61,0.28,-0.20
9.223,0.98,0.06,-0.08
9.228,1.26,-0.13,0.02
9.232,1.44,-0.31,0.07
9.243,1.56,-0.45,0.08
9.243,1.60,-0.56,0.04
9.246,1.57,-0.64,-0.01
9.251,1.45,-0.67,-0.06
9.256,1.23,-0.64,-0.09
9.261,0.93,-0.52,-0.11
9.266,0.57,-0.31,-0.12
9.272,0.18,-0.02,-0.12
9.276,-0.20,0.33,-0.10
9.280,-0.56,0.66,-0.07
9.287,-0.84,0.96,-0.01
9.290,-1.03,1.22,0.08
9.295,-1.09,1.41,0.20
9.305,-1.01,1.48,0.34
9.310,-0.82,1.44,0.49
9.314,-0.52,1.30,0.64
9.323,-0.16,1.10,0.76
9.326,0.24,0.89,0.85
9.330,0.63,0.70,0.90
9.334,0.99,0.54,0.93
9.343,1.30,0.36,0.92
9.344,1.53,0.16,0.84
9.349,1.71,-0.05,0.73
9.354,1.83,-0.20,0.60
9.359,1.90,-0.24,0.50
9.363,1.93,-0.19,0.45
9.368,1.91,-0.08,0.44
9.374,1.84,0.06,0.44
9.378,1.69,0.19,0.44
9.383,1.47,0.30,0.44
9.388,1.17,0.39,0.44
9.393,0.80,0.47,0.41
9.398,0.40,0.52,0.35
9.404,-0.00,0.56,0.28
9.408,-0.35,0.60,0.19
9.412,-0.62,0.64,0.11
9.418,-0.78,0.63,0.03
9.423,-0.82,0.56,-0.00
9.427,-0.74,0.42,0.00
9.433,-0.59,0.26,0.04
9.438,-0.38,0.08,0.10
9.442,-0.18,-0.08,0.16
9.447,0.00,-0.19,0.21
9.452,0.15,-0.23,0.23
9.457,0.27,-0.20,0.22
9.462,0.40,-0.12,0.19
9.469,0.54,-0.04,0.15
9.478,0.70,0.02,0.10
9.479,0.86,0.05,0.08
9.482,1.01,0.06,0.07
9.487,1.14,0.05,0.07
9.491,1.23,0.02,0.09
9.497,1.27,-0.04,0.11
9.501,1.26,-0.11,0.12
9.506,1.19,-0.22,0.13
9.511,1.07,-0.34,0.15
9.516,0.90,-0.47,0.16
9.521,0.70,-0.58,0.17
9.526,0.47,-0.67,0.19
9.530,0.22,-0.73,0.21
9.535,-0.02,-0.76,0.23
9.541,-0.24,-0.79,0.24
9.545,-0.43,-0.80,0.24
9.550,-0.60,-0.79,0.22
9.555,-0.74,-0.76,0.20
9.560,-0.85,-0.71,0.18
9.564,-0.92,-0.63,0.17
9.570,-0.97,-0.55,0.16
9.575,-0.97,-0.46,0.17
9.579,-0.91,-0.37,0.20
9.584,-0.77,-0.31,0.25
9.590,-0.58,-0.27,0.33
9.600,-0.34,-0.25,0.43
9.600,-0.08,-0.24,0.55
9.618,0.16,-0.27,0.67
9.619,0.36,-0.32,0.78
9.620,0.50,-0.39,0.87
9.621,0.58,-0.49,0.94
9.628,0.59,-0.61,1.00
9.633,0.52,-0.74,1.03
9.638,0.37,-0.82,1.03
9.643,0.18,-0.84,1.02
9.648,-0.04,-0.80,0.97
9.652,-0.27,-0.69,0.88
9.658,-0.48,-0.53,0.77
9.662,-0.64,-0.35,0.65
9.667,-0.77,-0.18,0.54
9.672,-0.83,-0.03,0.45
9.677,-0.83,0.10,0.39
9.683,-0.76,0.19,0.33
9.688,-0.65,0.24,0.30
9.692,-0.52,0.24,0.28
9.697,-0.39,0.21,0.27
9.702,-0.28,0.16,0.25
9.709,-0.21,0.11,0.21
9.711,-0.15,0.07,0.14
9.717,-0.11,0.05,0.05
9.726,-0.07,0.04,-0.07
9.727,-0.03,0.04,-0.18
9.733,0.02,0.06,-0.26
9.737,0.07,0.07,-0.29
9.748,0.13,0.06,-0.28
9.748,0.19,-0.00,-0.22
9.751,0.24,-0.08,-0.13
9.756,0.29,-0.13,-0.05
9.761,0.35,-0.14,0.02
9.766,0.42,-0.14,0.04
9.770,0.45,-0.12,-0.03
9.777,0.44,-0.09,-0.19
9.781,0.35,-0.05,-0.44
9.786,0.18,0.03,-0.73
9.792,-0.07,0.13,-1.03
9.796,-0.36,0.24,-1.29
9.800,-0.65,0.33,-1.52
9.814,-0.89,0.40,-1.68
9.814,-1.08,0.44,-1.76
9.815,-1.20,0.47,-1.76
9.822,-1.25,0.53,-1.71
9.827,-1.23,0.59,-1.62
9.830,-1.14,0.63,-1.52
9.842,-0.95,0.60,-1.44
9.843,-0.69,0.47,-1.38
9.847,-0.40,0.28,-1.35
9.849,-0.12,0.06,-1.34
9.855,0.11,-0.14,-1.33
9.859,0.26,-0.32,-1.31
9.864,0.33,-0.46,-1.28
9.869,0.35,-0.56,-1.24
9.878,0.32,-0.63,-1.16
9.883,0.24,-0.66,-1.06
9.886,0.12,-0.61,-0.94
9.891,-0.03,-0.51,-0.79
9.902,-0.20,-0.37,-0.64
9.903,-0.35,-0.22,-0.50
9.904,-0.50,-0.15,-0.36
9.911,-0.69,-0.18,-0.24
9.912,-1.01,-0.25,-0.15
9.918,-1.44,-0.21,-0.10
9.924,-1.90,-0.02,-0.08
9.927,-2.33,0.26,-0.12
9.932,-2.66,0.57,-0.22
9.937,-2.83,0.87,-0.37
9.942,-2.80,1.15,-0.54
9.947,-2.57,1.35,-0.69
9.957,-2.17,1.46,-0.78
9.962,-1.66,1.47,-0.82
9.966,-1.09,1.40,-0.82
9.972,-0.51,1.25,-0.78
9.977,0.05,1.06,-0.72
9.981,0.55,0.88,-0.64
9.986,0.99,0.69,-0.55
9.994,1.36,0.49,-0.46
9.996,1.65,0.29,-0.38
10.001,1.86,0.09,-0.31
10.010,1.97,-0.07,-0.26
10.011,2.00,-0.15,-0.21
10.016,1.93,-0.15,-0.18
10.031,1.78,-0.06,-0.15
10.032,1.57,0.10,-0.13
10.034,1.31,0.30,-0.12
10.036,1.04,0.50,-0.11
10.042,0.79,0.67,-0.10
10.047,0.55,0.78,-0.09
10.050,0.36,0.83,-0.09
10.054,0.22,0.85,-0.09
10.059,0.14,0.86,-0.11
10.065,0.13,0.86,-0.11
10.069,0.19,0.85,-0.11
10.075,0.32,0.78,-0.09
10.079,0.48,0.69,-0.05
10.085,0.66,0.58,0.01
10.090,0.83,0.48,0.07
10.094,0.98,0.40,0.14
10.099,1.11,0.32,0.22
10.103,1.21,0.23,0.30
10.111,1.26,0.16,0.39
10.114,1.24,0.14,0.47
10.120,1.16,0.19,0.55
10.128,1.04,0.30,0.63
10.128,0.89,0.44,0.70
10.154,0.73,0.57,0.76
10.154,0.55,0.68,0.81
10.155,0.37,0.79,0.87
10.157,0.22,0.91,0.93
10.158,0.13,1.02,1.01
10.163,0.16,1.11,1.10
10.164,0.33,1.15,1.20
10.167,0.62,1.11,1.28
10.176,0.97,1.00,1.32
10.181,1.30,0.83,1.31
10.182,1.54,0.62,1.24
10.187,1.65,0.42,1.12
10.192,1.66,0.27,0.95
10.196,1.58,0.18,0.75
10.201,1.45,0.15,0.52
10.207,1.31,0.18,0.30
10.211,1.18,0.24,0.11
10.216,1.09,0.28,-0.02
10.221,1.02,0.31,-0.09
10.226,0.97,0.32,-0.10
10.231,0.95,0.28,-0.08
10.236,0.96,0.19,-0.04
10.241,0.98,0.07,0.01
10.246,0.98,-0.10,0.04
10.251,0.94,-0.28,0.07
10.255,0.84,-0.45,0.10
10.261,0.67,-0.56,0.12
10.266,0.47,-0.61,0.16
10.270,0.26,-0.60,0.19
10.281,0.07,-0.55,0.21
10.285,-0.05,-0.47,0.21
10.290,-0.13,-0.38,0.20
10.295,-0.15,-0.29,0.19
10.299,-0.14,-0.22,0.18
10.304,-0.11,-0.21,0.18
10.311,-0.08,-0.25,0.16
10.314,-0.05,-0.35,0.15
10.319,-0.03,-0.46,0.13
10.325,-0.03,-0.59,0.12
10.329,-0.04,-0.73,0.11
10.334,-0.07,-0.86,0.10
10.339,-0.11,-0.97,0.09
10.344,-0.17,-1.06,0.07
10.348,-0.22,-1.12,0.06
10.353,-0.28,-1.14,0.05
10.360,-0.34,-1.12,0.03
10.363,-0.39,-1.06,0.01
10.369,-0.45,-0.97,-0.01
10.374,-0.52,-0.85,-0.03
10.378,-0.59,-0.69,-0.04
10.383,-0.67,-0.51,-0.02
10.389,-0.76,-0.34,0.01
10.394,-0.84,-0.18,0.07
10.401,-0.89,-0.07,0.14
10.402,-0.89,-0.01,0.25
10.416,-0.83,-0.01,0.37
10.417,-0.72,-0.05,0.50
10.418,-0.56,-0.12,0.63
10.422,-0.38,-0.19,0.73
10.427,-0.20,-0.26,0.82
10.432,-0.03,-0.32,0.88
10.436,0.10,-0.40,0.92
10.443,0.18,-0.50,0.92
10.446,0.20,-0.62,0.88
10.451,0.14,-0.72,0.81
10.456,0.01,-0.78,0.72
10.461,-0.19,-0.75,0.62
10.466,-0.44,-0.62,0.51
10.471,-0.70,-0.43,0.42
10.476,-0.94,-0.23,0.33
10.481,-1.13,-0.04,0.27
10.486,-1.23,0.13,0.24
10.491,-1.25,0.24,0.24
10.496,-1.17,0.29,0.25
10.503,-1.02,0.27,0.27
10.505,-0.84,0.20,0.29
10.511,-0.68,0.10,0.33
10.515,-0.55,0.00,0.38
10.520,-0.44,-0.08,0.42
10.527,-0.33,-0.17,0.46
10.536,-0.20,-0.30,0.47
10.536,-0.06,-0.47,0.45
10.540,0.08,-0.66,0.38
10.551,0.22,-0.84,0.28
10.551,0.33,-1.00,0.16
10.554,0.38,-1.12,0.03
10.559,0.39,-1.17,-0.11
10.564,0.36,-1.15,-0.25
10.569,0.30,-1.09,-0.39
10.575,0.19,-1.01,-0.52
10.579,0.05,-0.89,-0.65
10.583,-0.13,-0.73,-0.81
10.588,-0.31,-0.53,-0.99
10.593,-0.51,-0.29,-1.19
10.603,-0.70,-0.06,-1.40
10.608,-0.90,0.14,-1.57
10.613,-1.08,0.29,-1.68
10.618,-1.25,0.42,-1.73
10.623,-1.37,0.50,-1.73
10.628,-1.47,0.53,-1.68
10.633,-1.51,0.51,-1.61
10.638,-1.51,0.45,-1.54
10.646,-1.46,0.35,-1.48
10.648,-1.38,0.21,-1.44
10.653,-1.28,0.08,-1.41
10.657,-1.18,-0.03,-1.39
10.672,-1.09,-0.14,-1.35
10.673,-1.00,-0.22,-1.28
10.673,-0.91,-0.28,-1.17
10.679,-0.82,-0.33,-1.01
10.682,-0.73,-0.36,-0.82
10.687,-0.63,-0.40,-0.60
10.692,-0.52,-0.45,-0.37
10.697,-0.41,-0.52,-0.14
10.701,-0.34,-0.58,0.06
10.706,-0.31,-0.63,0.23
10.711,-0.33,-0.65,0.34
10.716,-0.41,-0.67,0.41
10.721,-0.52,-0.68,0.43
10.728,-0.66,-0.69,0.39
10.731,-0.80,-0.71,0.28
10.735,-0.93,-0.71,0.10
10.744,-1.03,-0.68,-0.14
10.745,-1.09,-0.60,-0.41
10.751,-1.11,-0.49,-0.66
10.757,-1.07,-0.36,-0.86
10.767,-0.95,-0.24,-0.98
10.768,-0.77,-0.13,-1.03
10.770,-0.52,-0.06,-1.00
10.776,-0.21,-0.02,-0.92
10.781,0.14,0.01,-0.80
10.784,0.48,0.04,-0.66
10.789,0.79,0.05,-0.53
10.795,1.07,0.02,-0.40
10.799,1.30,-0.09,-0.28
10.804,1.46,-0.27,-0.18
10.810,1.53,-0.46,-0.11
10.814,1.51,-0.59,-0.07
10.819,1.41,-0.61,-0.05
10.824,1.23,-0.51,-0.04
10.829,1.00,-0.32,-0.03
10.834,0.74,-0.06,-0.02
10.839,0.47,0.22,-0.00
10.844,0.19,0.50,0.01
10.849,-0.07,0.75,0.02
10.853,-0.29,0.97,0.04
10.859,-0.45,1.14,0.07
10.864,-0.53,1.25,0.11
10.868,-0.54,1.29,0.15
10.873,-0.47,1.26,0.18
10.879,-0.34,1.18,0.22
10.883,-0.16,1.09,0.26
10.888,0.06,0.98,0.30
10.897,0.32,0.84,0.33
10.897,0.56,0.67,0.36
10.902,0.76,0.53,0.39
10.907,0.90,0.44,0.42
10.920,1.00,0.42,0.45
10.921,1.07,0.46,0.48
10.929,1.13,0.56,0.51
10.932,1.20,0.68,0.55
10.936,1.28,0.76,0.60
10.941,1.37,0.74,0.68
10.946,1.43,0.63,0.80
10.951,1.44,0.49,0.93
10.956,1.38,0.38,1.04
10.961,1.26,0.32,1.09
10.966,1.09,0.30,1.05
10.970,0.88,0.32,0.91
10.977,0.63,0.38,0.69
10.981,0.36,0.48,0.44
10.985,0.07,0.63,0.18
10.990,-0.18,0.79,-0.06
10.997,-0.36,0.93,-0.23
11.000,-0.45,1.03,-0.32
11.005,-0.42,1.04,-0.33
11.012,-0.30,0.97,-0.26
11.021,-0.09,0.81,-0.12
11.022,0.16,0.59,0.06
11.025,0.38,0.32,0.25
11.036,0.51,0.06,0.41
11.037,0.52,-0.16,0.52
11.039,0.45,-0.29,0.58
11.046,0.35,-0.33,0.56
11.049,0.25,-0.30,0.49
11.054,0.18,-0.22,0.40
11.060,0.17,-0.13,0.30
11.064,0.21,-0.03,0.24
11.069,0.30,0.05,0.20
11.073,0.41,0.13,0.19
11.079,0.55,0.17,0.20
11.083,0.67,0.18,0.22
11.088,0.78,0.15,0.24
11.094,0.85,0.10,0.25
11.099,0.88,0.05,0.26
11.103,0.88,-0.02,0.27
11.108,0.87,-0.09,0.28
11.113,0.82,-0.15,0.29
11.118,0.76,-0.19,0.30
11.123,0.66,-0.21,0.32
11.128,0.53,-0.20,0.33
11.133,0.39,-0.16,0.35
11.137,0.24,-0.12,0.36
11.142,0.08,-0.07,0.35
11.148,-0.07,-0.03,0.34
11.152,-0.20,0.02,0.32
11.157,-0.30,0.07,0.28
11.163,-0.37,0.13,0.25
11.168,-0.40,0.20,0.24
11.173,-0.39,0.28,0.28
11.196,-0.32,0.37,0.36
11.196,-0.17,0.42,0.48
11.197,0.04,0.42,0.62
11.197,0.30,0.37,0.75
11.197,0.58,0.26,0.86
11.201,0.84,0.13,0.93
11.206,1.06,-0.01,0.98
11.211,1.21,-0.15,0.99
11.216,1.29,-0.30,0.97
11.222,1.26,-0.42,0.91
11.226,1.13,-0.46,0.84
11.230,0.90,-0.41,0.77
11.235,0.61,-0.26,0.71
11.240,0.28,-0.04,0.67
11.250,-0.04,0.21,0.63
11.254,-0.32,0.42,0.60
11.261,-0.52,0.58,0.56
11.264,-0.62,0.68,0.52
11.270,-0.62,0.71,0.49
11.274,-0.53,0.67,0.45
11.282,-0.40,0.58,0.38
11.284,-0.26,0.47,0.30
11.289,-0.13,0.36,0.22
11.298,-0.05,0.24,0.16
11.299,-0.03,0.10,0.13
11.305,-0.09,-0.04,0.11
11.323,-0.20,-0.12,0.09
11.323,-0.30,-0.13,0.07
11.324,-0.38,-0.11,0.05
11.325,-0.42,-0.07,0.03
11.331,-0.41,-0.03,0.02
11.334,-0.34,0.02,0.00
11.338,-0.21,0.08,-0.03
11.343,-0.05,0.12,-0.06
11.348,0.12,0.15,-0.11
11.353,0.27,0.14,-0.17
11.358,0.36,0.12,-0.24
11.363,0.35,0.06,-0.35
11.368,0.22,0.01,-0.50
11.373,-0.04,-0.03,-0.70
11.378,-0.40,-0.02,-0.92
11.383,-0.83,0.05,-1.16
11.389,-1.30,0.17,-1.39
11.392,-1.74,0.31,-1.60
11.397,-2.10,0.43,-1.74
11.403,-2.34,0.50,-1.81
11.407,-2.45,0.53,-1.83
11.415,-2.43,0.52,-1.82
11.419,-2.28,0.44,-1.77
11.423,-2.04,0.28,-1.71
11.429,-1.75,0.03,-1.62
11.439,-1.45,-0.26,-1.50
11.440,-1.19,-0.57,-1.35
11.441,-0.99,-0.83,-1.16
11.446,-0.84,-1.03,-0.94
11.451,-0.71,-1.15,-0.70
11.456,-0.59,-1.20,-0.46
11.462,-0.46,-1.19,-0.23
11.466,-0.31,-1.15,-0.03
11.470,-0.12,-1.11,0.15
11.477,0.09,-1.10,0.28
11.481,0.31,-1.13,0.37
11.486,0.51,-1.20,0.43
11.490,0.67,-1.30,0.45
11.496,0.77,-1.41,0.44
11.500,0.81,-1.53,0.39
11.505,0.78,-1.63,0.32
11.509,0.70,-1.73,0.22
11.515,0.57,-1.84,0.06
11.519,0.38,-1.96,-0.14
11.525,0.14,-2.04,-0.36
11.530,-0.16,-2.00,-0.57
11.536,-0.53,-1.84,-0.74
11.539,-0.97,-1.56,-0.88
11.545,-1.43,-1.16,-0.99
11.550,-1.87,-0.65,-1.07
11.554,-2.24,-0.10,-1.09
11.558,-2.48,0.40,-1.07
11.563,-2.57,0.78,-1.03
11.569,-2.50,1.02,-0.98
11.583,-2.28,1.14,-0.93
11.584,-1.95,1.14,-0.86
11.589,-1.53,1.07,-0.78
11.593,-1.07,0.94,-0.70
11.605,-0.60,0.76,-0.60
11.606,-0.14,0.51,-0.51
11.607,0.29,0.24,-0.42
11.613,0.64,-0.04,-0.34
11.617,0.93,-0.26,-0.28
11.622,1.15,-0.43,-0.23
11.627,1.28,-0.55,-0.18
11.633,1.34,-0.60,-0.14
11.637,1.29,-0.59,-0.10
11.642,1.13,-0.48,-0.06
11.647,0.88,-0.27,0.01
11.651,0.59,0.03,0.08
11.656,0.26,0.37,0.16
11.662,-0.04,0.72,0.24
11.667,-0.30,1.03,0.31
11.671,-0.47,1.26,0.40
11.676,-0.55,1.43,0.50
11.681,-0.55,1.53,0.59
11.686,-0.44,1.56,0.70
11.691,-0.24,1.51,0.81
11.699,0.05,1.40,0.95
11.701,0.40,1.26,1.10
11.707,0.78,1.07,1.25
11.711,1.16,0.83,1.40
11.723,1.51,0.58,1.54
11.724,1.77,0.34,1.66
11.725,1.96,0.17,1.74
11.730,2.07,0.10,1.77
11.735,2.12,0.12,1.76
11.739,2.14,0.21,1.72
11.746,2.13,0.32,1.64
11.750,2.08,0.43,1.54
11.754,1.98,0.52,1.40
11.759,1.83,0.60,1.23
11.764,1.64,0.66,1.05
11.769,1.41,0.70,0.87
11.774,1.15,0.75,0.70
11.779,0.89,0.79,0.56
11.784,0.64,0.84,0.45
11.789,0.42,0.88,0.38
11.794,0.26,0.94,0.37
11.799,0.16,0.97,0.41
11.804,0.14,0.96,0.49
11.809,0.20,0.89,0.58
11.816,0.33,0.73,0.69
11.819,0.52,0.50,0.80
11.823,0.74,0.23,0.87
11.828,0.95,-0.07,0.92
11.833,1.10,-0.38,0.93
11.838,1.17,-0.66,0.88
11.843,1.14,-0.89,0.79
11.849,1.01,-1.02,0.65
11.853,0.79,-1.05,0.50
11.857,0.53,-0.99,0.33
11.873,0.27,-0.86,0.14
11.874,0.05,-0.68,-0.03
11.875,-0.12,-0.47,-0.16
11.877,-0.23,-0.26,-0.25
11.882,-0.31,-0.09,-0.29
11.887,-0.37,0.04,-0.28
11.892,-0.43,0.09,-0.25
