time,wx (rad/s),wy (rad/s),wz (rad/s)
0.004,0.08,-0.21,-0.01
0.004,-0.00,-0.15,-0.01
0.006,-0.10,-0.10,-0.00
0.011,-0.20,-0.03,0.01
0.016,-0.28,0.03,0.01
0.021,-0.34,0.08,0.02
0.034,-0.39,0.10,0.02
0.034,-0.42,0.09,0.02
0.035,-0.44,0.06,0.02
0.040,-0.45,0.03,0.03
0.045,-0.46,-0.00,0.05
0.050,-0.46,-0.04,0.07
0.055,-0.47,-0.05,0.09
0.062,-0.47,-0.05,0.09
0.065,-0.46,-0.02,0.08
0.069,-0.44,0.00,0.06
0.077,-0.42,0.03,0.04
0.079,-0.38,0.05,0.02
0.084,-0.35,0.06,0.00
0.089,-0.31,0.08,-0.02
0.094,-0.26,0.09,-0.04
0.099,-0.22,0.10,-0.06
0.104,-0.18,0.10,-0.08
0.118,-0.14,0.08,-0.09
0.118,-0.10,0.07,-0.10
0.118,-0.06,0.05,-0.10
0.126,-0.03,0.04,-0.10
0.129,-0.00,0.03,-0.09
0.133,0.02,0.04,-0.09
0.138,0.04,0.06,-0.08
0.143,0.05,0.08,-0.07
0.148,0.06,0.10,-0.07
0.153,0.06,0.12,-0.06
0.160,0.05,0.14,-0.06
0.163,0.05,0.15,-0.05
0.168,0.05,0.15,-0.05
0.172,0.04,0.14,-0.04
0.178,0.04,0.13,-0.04
0.182,0.03,0.11,-0.03
0.188,0.03,0.08,-0.03
0.193,0.03,0.06,-0.03
0.201,0.02,0.05,-0.03
0.202,0.02,0.04,-0.04
0.208,0.01,0.04,-0.04
0.212,0.00,0.05,-0.05
0.217,-0.01,0.05,-0.07
0.221,-0.02,0.05,-0.07
0.228,-0.03,0.05,-0.08
0.232,-0.04,0.04,-0.09
0.236,-0.05,0.03,-0.09
0.251,-0.06,0.03,-0.09
0.252,-0.07,0.02,-0.08
0.253,-0.08,0.02,-0.08
0.256,-0.08,0.03,-0.07
0.261,-0.09,0.04,-0.06
0.266,-0.09,0.05,-0.05
0.271,-0.09,0.06,-0.04
0.277,-0.09,0.06,-0.04
0.280,-0.10,0.06,-0.03
0.285,-0.10,0.07,-0.02
0.290,-0.10,0.06,-0.02
0.295,-0.10,0.06,-0.01
0.305,-0.10,0.06,-0.01
0.311,-0.10,0.06,-0.01
0.315,-0.09,0.05,-0.01
0.319,-0.10,0.05,-0.01
0.325,-0.10,0.05,-0.02
0.330,-0.10,0.05,-0.03
0.334,-0.10,0.04,-0.03
0.339,-0.09,0.04,-0.04
0.344,-0.09,0.03,-0.04
0.350,-0.08,0.03,-0.04
0.354,-0.08,0.02,-0.04
0.360,-0.08,0.02,-0.03
0.364,-0.07,0.02,-0.02
0.369,-0.07,0.03,-0.02
0.375,-0.07,0.04,-0.01
0.385,-0.05,0.07,-0.01
0.385,0.00,0.13,-0.02
0.389,0.06,0.18,-0.02
0.394,0.11,0.20,-0.02
0.399,0.15,0.19,-0.01
0.403,0.16,0.16,-0.01
0.408,0.16,0.13,0.00
0.413,0.16,0.11,0.01
0.418,0.15,0.09,0.03
0.423,0.14,0.08,0.03
0.430,0.13,0.07,0.04
0.433,0.12,0.07,0.04
0.438,0.11,0.07,0.03
0.444,0.11,0.06,0.02
0.447,0.10,0.07,0.01
0.452,0.10,0.07,0.01
0.457,0.09,0.07,-0.00
0.462,0.08,0.06,-0.01
0.466,0.07,0.05,-0.02
0.471,0.04,0.04,-0.02
0.477,0.02,0.04,-0.03
0.481,0.00,0.04,-0.04
0.486,-0.01,0.04,-0.06
0.491,-0.02,0.05,-0.07
0.496,-0.02,0.06,-0.07
0.500,-0.02,0.07,-0.07
0.506,-0.02,0.08,-0.06
0.513,-0.03,0.07,-0.05
0.517,-0.03,0.06,-0.04
0.520,-0.03,0.05,-0.02
0.525,-0.03,0.05,-0.00
0.531,-0.03,0.04,0.01
0.535,-0.03,0.04,0.01
0.540,-0.03,0.04,0.01
0.545,-0.02,0.04,0.01
0.550,-0.01,0.04,0.01
0.555,-0.00,0.04,0.00
0.561,0.01,0.05,-0.00
0.564,0.02,0.06,-0.01
0.569,0.03,0.05,-0.02
0.574,0.02,0.04,-0.03
0.580,0.01,0.04,-0.03
0.584,0.01,0.03,-0.02
0.589,-0.00,0.03,-0.02
0.594,-0.01,0.02,-0.01
0.601,-0.02,0.01,-0.01
0.603,-0.03,0.00,-0.01
0.609,-0.04,0.00,-0.02
0.615,-0.05,0.00,-0.02
0.619,-0.06,0.02,-0.03
0.629,-0.07,0.03,-0.03
0.633,-0.07,0.04,-0.03
0.638,-0.07,0.04,-0.04
0.645,-0.07,0.04,-0.04
0.647,-0.06,0.04,-0.04
0.652,-0.05,0.04,-0.04
0.658,-0.04,0.05,-0.04
0.662,-0.03,0.06,-0.04
0.667,-0.03,0.07,-0.04
0.672,-0.03,0.08,-0.04
0.678,-0.02,0.08,-0.04
0.682,-0.03,0.08,-0.03
0.687,-0.03,0.08,-0.03
0.692,-0.03,0.08,-0.03
0.697,-0.04,0.08,-0.03
0.703,-0.04,0.07,-0.03
0.707,-0.05,0.06,-0.03
0.712,-0.05,0.04,-0.03
0.717,-0.06,0.03,-0.03
0.721,-0.07,0.03,-0.03
0.728,-0.08,0.03,-0.03
0.732,-0.09,0.03,-0.03
0.736,-0.10,0.04,-0.03
0.741,-0.10,0.04,-0.03
0.746,-0.10,0.05,-0.03
0.751,-0.11,0.05,-0.02
0.756,-0.10,0.06,-0.02
0.763,-0.09,0.06,-0.02
0.766,-0.08,0.05,-0.02
0.770,-0.07,0.04,-0.02
0.775,-0.06,0.04,-0.03
0.780,-0.05,0.04,-0.04
0.785,-0.05,0.04,-0.05
0.790,-0.05,0.03,-0.06
0.797,-0.06,0.02,-0.06
0.802,-0.08,0.02,-0.06
0.805,-0.10,0.02,-0.07
0.809,-0.13,0.03,-0.07
0.814,-0.16,0.07,-0.08
0.819,-0.20,0.11,-0.08
0.824,-0.23,0.15,-0.07
0.829,-0.28,0.18,-0.07
0.834,-0.32,0.20,-0.06
0.839,-0.35,0.22,-0.05
0.844,-0.37,0.25,-0.03
0.849,-0.38,0.27,-0.02
0.853,-0.39,0.30,-0.00
0.858,-0.39,0.32,0.01
0.864,-0.38,0.34,0.02
0.868,-0.37,0.35,0.03
0.873,-0.37,0.34,0.03
0.879,-0.34,0.32,0.03
0.883,-0.31,0.29,0.02
0.888,-0.28,0.25,0.00
0.893,-0.24,0.20,-0.02
0.900,-0.21,0.14,-0.03
0.903,-0.17,0.05,-0.03
0.909,-0.14,-0.04,-0.03
0.915,-0.10,-0.12,-0.02
0.918,-0.07,-0.18,-0.01
0.922,-0.05,-0.22,-0.00
0.931,-0.02,-0.21,0.00
0.933,-0.00,-0.19,-0.00
0.937,0.00,-0.17,-0.01
0.942,0.00,-0.16,-0.01
0.951,-0.00,-0.16,-0.01
0.957,-0.01,-0.15,-0.01
0.962,-0.01,-0.14,0.01
0.966,-0.02,-0.11,0.01
0.971,-0.03,-0.07,0.01
0.976,-0.03,-0.04,0.01
0.981,-0.05,-0.03,0.00
0.986,-0.07,-0.02,-0.00
0.991,-0.09,-0.01,-0.01
0.996,-0.10,-0.01,-0.02
1.000,-0.11,-0.01,-0.02
1.005,-0.11,-0.02,-0.01
1.010,-0.11,-0.02,-0.01
1.015,-0.11,-0.03,-0.01
1.020,-0.11,-0.03,0.00
1.025,-0.12,-0.04,0.02
1.031,-0.13,-0.06,0.05
1.035,-0.15,-0.10,0.09
1.041,-0.16,-0.12,0.13
1.046,-0.17,-0.13,0.16
1.049,-0.17,-0.13,0.18
1.054,-0.18,-0.10,0.20
1.059,-0.17,-0.06,0.19
1.065,-0.16,-0.03,0.18
1.069,-0.15,-0.02,0.17
1.074,-0.13,-0.04,0.16
1.082,-0.12,-0.07,0.15
1.085,-0.11,-0.13,0.13
1.088,-0.09,-0.21,0.11
1.093,-0.06,-0.29,0.09
1.098,-0.03,-0.35,0.06
1.103,-0.00,-0.39,0.02
1.108,0.02,-0.41,-0.01
1.113,0.04,-0.40,-0.04
1.118,0.05,-0.38,-0.07
1.123,0.06,-0.33,-0.08
1.129,0.05,-0.27,-0.07
1.133,0.04,-0.19,-0.06
1.137,0.03,-0.11,-0.04
1.143,0.02,-0.02,-0.01
1.152,0.01,0.07,0.01
1.153,-0.02,0.16,0.03
1.158,-0.04,0.23,0.02
1.164,-0.06,0.27,-0.00
1.168,-0.07,0.29,-0.04
1.172,-0.08,0.29,-0.09
1.177,-0.08,0.28,-0.14
1.184,-0.08,0.26,-0.20
1.187,-0.08,0.21,-0.25
1.192,-0.07,0.13,-0.29
1.206,-0.05,0.02,-0.31
1.207,-0.03,-0.11,-0.33
1.210,0.00,-0.27,-0.33
1.213,0.04,-0.42,-0.32
1.221,0.08,-0.55,-0.29
1.222,0.13,-0.64,-0.23
1.226,0.19,-0.71,-0.14
1.231,0.25,-0.72,-0.05
1.236,0.30,-0.67,0.02
1.240,0.33,-0.59,0.05
1.247,0.34,-0.51,0.06
1.250,0.34,-0.44,0.05
1.255,0.31,-0.39,0.02
1.260,0.26,-0.34,-0.01
1.265,0.18,-0.30,-0.04
1.270,0.09,-0.28,-0.07
1.281,0.00,-0.26,-0.09
1.285,-0.07,-0.24,-0.10
1.289,-0.12,-0.22,-0.10
1.295,-0.16,-0.18,-0.09
1.299,-0.17,-0.13,-0.08
1.304,-0.19,-0.11,-0.07
1.309,-0.19,-0.12,-0.08
1.316,-0.18,-0.17,-0.09
1.322,-0.16,-0.22,-0.11
1.324,-0.13,-0.25,-0.13
1.335,-0.08,-0.27,-0.16
1.336,-0.02,-0.27,-0.18
1.339,0.04,-0.26,-0.21
1.343,0.09,-0.24,-0.25
1.349,0.11,-0.21,-0.29
1.353,0.11,-0.20,-0.32
1.358,0.08,-0.18,-0.32
1.367,0.04,-0.16,-0.29
1.370,-0.02,-0.11,-0.24
1.373,-0.08,-0.03,-0.19
1.378,-0.14,0.08,-0.15
1.383,-0.20,0.20,-0.12
1.388,-0.27,0.32,-0.10
1.393,-0.36,0.44,-0.07
1.399,-0.45,0.55,-0.05
1.402,-0.54,0.63,-0.03
1.409,-0.61,0.67,-0.02
1.418,-0.67,0.67,-0.02
1.421,-0.70,0.60,-0.03
1.422,-0.69,0.50,-0.03
1.427,-0.65,0.37,-0.04
1.437,-0.59,0.24,-0.04
1.437,-0.51,0.13,-0.05
1.442,-0.42,0.03,-0.08
1.449,-0.34,-0.07,-0.11
1.452,-0.26,-0.17,-0.13
1.457,-0.20,-0.26,-0.16
1.461,-0.16,-0.33,-0.17
1.469,-0.14,-0.36,-0.17
1.471,-0.14,-0.35,-0.15
1.476,-0.15,-0.31,-0.13
1.484,-0.18,-0.25,-0.10
1.486,-0.22,-0.18,-0.07
1.490,-0.26,-0.12,-0.04
1.495,-0.29,-0.07,-0.02
1.501,-0.31,-0.04,-0.01
1.505,-0.31,-0.03,-0.02
1.511,-0.30,-0.02,-0.03
1.515,-0.28,-0.01,-0.04
1.520,-0.26,0.01,-0.04
1.524,-0.24,0.02,-0.04
1.534,-0.21,0.03,-0.03
1.536,-0.18,0.01,0.00
1.539,-0.15,-0.02,0.04
1.545,-0.11,-0.06,0.08
1.552,-0.07,-0.09,0.13
1.555,-0.01,-0.11,0.20
1.559,0.05,-0.14,0.30
1.565,0.12,-0.14,0.41
1.572,0.18,-0.14,0.49
1.574,0.22,-0.16,0.55
1.578,0.26,-0.18,0.60
1.584,0.28,-0.19,0.61
1.588,0.28,-0.23,0.59
1.593,0.27,-0.28,0.56
1.606,0.25,-0.34,0.53
1.609,0.21,-0.43,0.50
1.613,0.17,-0.50,0.45
1.618,0.13,-0.55,0.40
1.623,0.07,-0.58,0.34
1.628,0.01,-0.58,0.27
1.637,-0.06,-0.56,0.20
1.638,-0.12,-0.52,0.13
1.642,-0.18,-0.46,0.07
1.648,-0.23,-0.37,0.01
1.652,-0.26,-0.26,-0.04
1.658,-0.29,-0.15,-0.09
1.666,-0.31,-0.04,-0.14
1.671,-0.33,0.06,-0.19
1.673,-0.34,0.15,-0.24
1.678,-0.35,0.21,-0.27
1.684,-0.36,0.25,-0.29
1.687,-0.38,0.27,-0.30
1.691,-0.39,0.28,-0.32
1.696,-0.39,0.28,-0.33
1.703,-0.38,0.29,-0.34
1.706,-0.37,0.29,-0.34
1.711,-0.36,0.28,-0.34
1.717,-0.35,0.26,-0.33
1.722,-0.33,0.25,-0.32
1.729,-0.31,0.24,-0.32
1.736,-0.27,0.23,-0.31
1.736,-0.23,0.23,-0.30
1.740,-0.18,0.23,-0.29
1.745,-0.13,0.24,-0.28
1.752,-0.08,0.25,-0.27
1.757,-0.04,0.26,-0.25
1.763,-0.01,0.27,-0.24
1.769,0.01,0.27,-0.22
1.772,0.03,0.26,-0.21
1.775,0.04,0.24,-0.21
1.784,0.05,0.22,-0.21
1.789,0.04,0.21,-0.21
1.791,0.04,0.22,-0.20
1.794,0.03,0.22,-0.18
1.802,0.03,0.23,-0.15
1.804,0.03,0.22,-0.12
1.809,0.05,0.21,-0.09
1.817,0.06,0.20,-0.07
1.820,0.07,0.20,-0.04
1.823,0.08,0.21,-0.02
1.829,0.09,0.21,-0.01
1.838,0.11,0.22,-0.01
1.840,0.12,0.22,-0.01
1.843,0.14,0.21,-0.03
1.851,0.15,0.19,-0.05
1.853,0.17,0.17,-0.08
1.858,0.18,0.15,-0.11
1.863,0.20,0.14,-0.13
1.868,0.21,0.12,-0.16
1.874,0.23,0.10,-0.18
1.877,0.25,0.08,-0.20
1.892,0.25,0.06,-0.23
1.893,0.24,0.03,-0.26
1.893,0.23,0.01,-0.28
1.898,0.22,-0.01,-0.30
1.904,0.19,-0.03,-0.33
1.907,0.17,-0.04,-0.34
1.912,0.15,-0.04,-0.34
1.917,0.13,-0.02,-0.34
1.927,0.10,0.03,-0.34
1.935,0.06,0.11,-0.33
1.937,0.03,0.19,-0.31
1.944,-0.00,0.25,-0.29
1.956,-0.04,0.30,-0.27
1.957,-0.06,0.34,-0.25
1.958,-0.07,0.37,-0.22
1.961,-0.05,0.39,-0.20
1.971,-0.02,0.40,-0.18
1.971,0.01,0.41,-0.17
1.978,0.04,0.43,-0.15
1.980,0.06,0.45,-0.14
1.985,0.07,0.46,-0.14
1.990,0.07,0.45,-0.13
1.995,0.07,0.42,-0.13
2.002,0.07,0.36,-0.14
2.010,0.08,0.30,-0.14
2.011,0.09,0.21,-0.14
2.020,0.11,0.11,-0.13
2.020,0.15,-0.01,-0.13
2.025,0.18,-0.13,-0.11
2.029,0.22,-0.24,-0.10
2.037,0.24,-0.32,-0.08
2.040,0.26,-0.38,-0.05
2.060,0.27,-0.40,-0.01
2.060,0.28,-0.37,0.03
2.061,0.29,-0.29,0.07
2.061,0.29,-0.17,0.11
2.064,0.28,-0.06,0.14
2.071,0.26,0.03,0.18
2.074,0.22,0.10,0.23
2.079,0.14,0.14,0.30
2.085,0.05,0.17,0.37
2.089,-0.06,0.21,0.42
2.093,-0.14,0.28,0.44
2.100,-0.19,0.36,0.47
2.103,-0.22,0.43,0.49
2.108,-0.22,0.47,0.50
2.113,-0.22,0.49,0.49
2.119,-0.22,0.48,0.47
2.122,-0.19,0.45,0.45
2.129,-0.15,0.40,0.44
2.136,-0.09,0.33,0.45
2.138,-0.01,0.25,0.47
2.142,0.08,0.17,0.51
2.154,0.16,0.08,0.54
2.159,0.24,-0.01,0.56
2.160,0.30,-0.10,0.59
2.165,0.36,-0.19,0.60
2.168,0.40,-0.28,0.61
2.172,0.42,-0.36,0.61
2.177,0.43,-0.44,0.59
2.182,0.42,-0.54,0.57
2.195,0.40,-0.64,0.54
2.196,0.38,-0.72,0.50
2.208,0.37,-0.77,0.46
2.209,0.37,-0.79,0.43
2.210,0.39,-0.77,0.40
2.212,0.42,-0.74,0.37
2.224,0.46,-0.68,0.34
2.225,0.50,-0.63,0.31
2.226,0.55,-0.58,0.29
2.238,0.60,-0.54,0.27
2.238,0.64,-0.47,0.25
2.240,0.66,-0.40,0.23
2.253,0.65,-0.32,0.23
2.257,0.60,-0.24,0.23
2.268,0.54,-0.18,0.24
2.269,0.46,-0.12,0.24
2.271,0.36,-0.07,0.24
2.275,0.25,-0.03,0.23
2.281,0.15,-0.01,0.22
2.285,0.05,-0.02,0.21
2.289,-0.03,-0.05,0.20
2.294,-0.08,-0.11,0.20
2.299,-0.11,-0.17,0.20
2.307,-0.11,-0.23,0.19
2.308,-0.10,-0.28,0.17
2.313,-0.07,-0.31,0.15
2.319,-0.02,-0.33,0.13
2.324,0.03,-0.33,0.10
2.328,0.08,-0.33,0.06
2.335,0.12,-0.32,0.03
2.338,0.15,-0.31,-0.01
2.343,0.16,-0.29,-0.05
2.348,0.16,-0.27,-0.09
2.354,0.15,-0.25,-0.11
2.358,0.12,-0.24,-0.13
2.362,0.09,-0.22,-0.15
2.368,0.05,-0.18,-0.16
2.372,0.01,-0.13,-0.17
2.377,-0.02,-0.08,-0.18
2.382,-0.06,-0.04,-0.18
2.387,-0.09,-0.01,-0.19
2.392,-0.12,-0.00,-0.19
2.397,-0.15,-0.02,-0.20
2.402,-0.18,-0.04,-0.21
2.406,-0.20,-0.06,-0.20
2.411,-0.22,-0.06,-0.19
2.418,-0.23,-0.06,-0.16
2.422,-0.23,-0.05,-0.13
2.426,-0.20,-0.04,-0.09
2.431,-0.16,-0.02,-0.05
2.436,-0.10,-0.01,-0.02
2.441,-0.03,0.01,0.01
2.446,0.04,0.02,0.04
2.454,0.10,0.02,0.05
2.457,0.16,0.02,0.06
2.460,0.20,0.00,0.07
2.467,0.23,-0.02,0.07
2.470,0.24,-0.06,0.07
2.475,0.24,-0.10,0.06
2.480,0.22,-0.15,0.05
2.485,0.19,-0.19,0.04
2.490,0.14,-0.22,0.02
2.494,0.10,-0.26,0.01
2.500,0.05,-0.30,-0.01
2.504,0.00,-0.35,-0.01
2.509,-0.04,-0.39,-0.01
2.514,-0.08,-0.42,0.00
2.520,-0.13,-0.43,0.02
2.524,-0.17,-0.43,0.05
2.529,-0.22,-0.40,0.08
2.534,-0.29,-0.32,0.11
2.539,-0.38,-0.19,0.14
2.544,-0.48,-0.04,0.18
2.550,-0.57,0.10,0.22
2.554,-0.64,0.25,0.26
2.558,-0.68,0.38,0.29
2.563,-0.68,0.49,0.30
2.568,-0.65,0.55,0.31
2.578,-0.58,0.57,0.31
2.583,-0.48,0.55,0.32
2.588,-0.36,0.52,0.32
2.593,-0.22,0.46,0.32
2.598,-0.08,0.39,0.31
2.614,0.04,0.31,0.29
2.614,0.15,0.22,0.26
2.615,0.23,0.13,0.23
2.629,0.28,0.04,0.19
2.630,0.28,-0.05,0.15
2.630,0.24,-0.15,0.11
2.634,0.16,-0.24,0.06
2.639,0.06,-0.31,0.01
2.642,-0.05,-0.35,-0.02
2.647,-0.16,-0.37,-0.05
2.651,-0.26,-0.37,-0.06
2.656,-0.35,-0.34,-0.07
2.661,-0.41,-0.28,-0.06
2.671,-0.43,-0.19,-0.04
2.672,-0.44,-0.09,-0.01
2.677,-0.42,0.02,0.02
2.682,-0.39,0.11,0.06
2.688,-0.34,0.18,0.10
2.691,-0.28,0.22,0.11
2.699,-0.22,0.22,0.11
2.703,-0.14,0.19,0.11
2.708,-0.06,0.14,0.09
2.711,0.04,0.09,0.06
2.715,0.14,0.02,0.02
2.723,0.24,-0.07,-0.02
2.725,0.33,-0.17,-0.05
2.731,0.42,-0.28,-0.08
2.739,0.50,-0.39,-0.09
2.741,0.58,-0.50,-0.09
2.748,0.65,-0.59,-0.09
2.750,0.70,-0.64,-0.09
2.757,0.75,-0.67,-0.10
2.760,0.78,-0.66,-0.10
2.764,0.81,-0.62,-0.09
2.770,0.82,-0.57,-0.08
2.774,0.82,-0.52,-0.06
2.781,0.80,-0.49,-0.06
2.785,0.78,-0.46,-0.07
2.790,0.73,-0.43,-0.09
2.794,0.66,-0.39,-0.13
2.798,0.56,-0.34,-0.18
2.808,0.44,-0.26,-0.23
2.809,0.30,-0.17,-0.28
2.813,0.15,-0.08,-0.33
2.821,-0.00,0.01,-0.38
2.823,-0.13,0.09,-0.43
2.830,-0.24,0.16,-0.48
2.840,-0.32,0.21,-0.52
2.840,-0.37,0.25,-0.54
2.843,-0.41,0.26,-0.56
2.848,-0.43,0.24,-0.57
2.853,-0.44,0.23,-0.56
2.857,-0.45,0.21,-0.55
2.862,-0.46,0.18,-0.52
2.872,-0.46,0.15,-0.49
2.878,-0.44,0.12,-0.44
2.879,-0.42,0.10,-0.39
2.883,-0.38,0.06,-0.35
2.890,-0.33,0.03,-0.31
2.893,-0.28,0.01,-0.29
2.902,-0.23,0.00,-0.27
2.907,-0.18,-0.00,-0.25
2.911,-0.13,0.01,-0.25
2.916,-0.10,0.03,-0.25
2.921,-0.07,0.06,-0.24
2.926,-0.07,0.10,-0.24
2.931,-0.08,0.15,-0.23
2.936,-0.10,0.21,-0.23
2.941,-0.13,0.27,-0.25
2.945,-0.15,0.34,-0.27
2.950,-0.17,0.40,-0.29
2.956,-0.18,0.44,-0.32
2.960,-0.20,0.48,-0.35
2.965,-0.20,0.50,-0.37
2.972,-0.19,0.50,-0.40
2.975,-0.16,0.48,-0.42
2.980,-0.11,0.44,-0.44
2.987,-0.04,0.39,-0.45
2.990,0.04,0.34,-0.45
2.995,0.14,0.28,-0.45
3.000,0.24,0.23,-0.43
3.005,0.34,0.17,-0.42
3.009,0.44,0.11,-0.42
3.014,0.53,0.05,-0.42
3.024,0.60,0.00,-0.43
3.024,0.65,-0.04,-0.45
3.033,0.67,-0.08,-0.47
3.034,0.69,-0.10,-0.48
3.053,0.68,-0.12,-0.49
3.054,0.66,-0.12,-0.50
3.055,0.62,-0.10,-0.50
3.055,0.57,-0.08,-0.50
3.059,0.50,-0.06,-0.50
3.063,0.42,-0.02,-0.50
3.068,0.34,0.03,-0.49
3.073,0.26,0.09,-0.46
3.078,0.19,0.14,-0.43
3.082,0.13,0.18,-0.39
3.088,0.09,0.22,-0.35
3.092,0.07,0.25,-0.31
3.098,0.06,0.28,-0.28
3.103,0.03,0.31,-0.29
3.108,-0.02,0.33,-0.32
3.112,-0.08,0.33,-0.36
3.118,-0.12,0.33,-0.36
3.123,-0.12,0.34,-0.34
3.128,-0.13,0.35,-0.31
3.132,-0.14,0.35,-0.32
3.138,-0.15,0.34,-0.35
3.142,-0.16,0.34,-0.40
3.148,-0.15,0.35,-0.45
3.152,-0.16,0.36,-0.49
3.159,-0.18,0.35,-0.52
3.163,-0.20,0.32,-0.54
3.166,-0.23,0.29,-0.54
3.173,-0.23,0.26,-0.50
3.178,-0.21,0.25,-0.43
3.181,-0.17,0.24,-0.35
3.189,-0.12,0.23,-0.27
3.191,-0.06,0.21,-0.20
3.195,-0.00,0.17,-0.14
3.200,0.04,0.12,-0.10
3.205,0.07,0.07,-0.07
3.210,0.07,0.01,-0.04
3.215,0.07,-0.05,-0.03
3.225,0.04,-0.11,-0.01
3.230,0.01,-0.15,0.01
3.235,0.00,-0.15,0.03
3.240,0.03,-0.10,0.04
3.245,0.11,0.00,0.06
3.249,0.23,0.15,0.08
3.255,0.36,0.34,0.11
3.259,0.50,0.58,0.15
3.264,0.64,0.79,0.20
3.271,0.77,0.95,0.26
3.275,0.86,1.04,0.32
3.278,0.91,1.07,0.36
3.284,0.93,1.03,0.39
3.289,0.90,0.93,0.39
3.293,0.83,0.77,0.37
3.298,0.71,0.57,0.33
3.307,0.55,0.33,0.27
3.308,0.35,0.10,0.22
3.314,0.13,-0.09,0.19
3.318,-0.10,-0.22,0.17
3.322,-0.32,-0.27,0.17
3.327,-0.52,-0.24,0.19
3.332,-0.69,-0.16,0.23
3.338,-0.80,-0.05,0.27
3.343,-0.85,0.05,0.32
3.348,-0.83,0.13,0.37
3.352,-0.74,0.20,0.41
3.358,-0.60,0.26,0.45
3.362,-0.43,0.29,0.48
3.367,-0.23,0.29,0.51
3.373,-0.04,0.26,0.53
3.377,0.14,0.19,0.53
3.382,0.29,0.09,0.51
3.389,0.39,-0.02,0.49
3.391,0.46,-0.14,0.46
3.396,0.48,-0.25,0.43
3.401,0.47,-0.33,0.41
3.406,0.44,-0.40,0.40
3.411,0.39,-0.44,0.40
3.416,0.35,-0.44,0.42
3.421,0.30,-0.40,0.47
3.426,0.24,-0.31,0.53
3.430,0.19,-0.20,0.60
3.435,0.14,-0.06,0.67
3.441,0.09,0.10,0.72
3.448,0.05,0.27,0.76
3.450,0.01,0.45,0.78
3.455,-0.02,0.63,0.79
3.460,-0.04,0.79,0.78
3.465,-0.06,0.93,0.76
3.471,-0.07,1.03,0.73
3.475,-0.06,1.09,0.68
3.479,-0.05,1.10,0.63
3.484,-0.03,1.06,0.57
3.489,-0.00,0.98,0.51
3.494,0.05,0.85,0.45
3.499,0.11,0.66,0.39
3.504,0.18,0.42,0.33
3.509,0.25,0.16,0.29
3.513,0.29,-0.07,0.27
3.519,0.31,-0.24,0.25
3.524,0.32,-0.34,0.25
3.528,0.30,-0.41,0.25
3.533,0.28,-0.42,0.25
3.539,0.24,-0.38,0.25
3.543,0.18,-0.31,0.25
3.553,0.10,-0.20,0.23
3.558,0.03,-0.07,0.21
3.563,-0.05,0.08,0.20
3.568,-0.12,0.22,0.19
3.574,-0.18,0.34,0.12
3.578,-0.23,0.41,-0.02
3.584,-0.26,0.44,-0.19
3.592,-0.26,0.43,-0.28
3.593,-0.23,0.40,-0.27
3.598,-0.17,0.33,-0.19
3.603,-0.10,0.25,-0.09
3.610,-0.00,0.15,-0.03
3.612,0.09,0.02,-0.00
3.617,0.18,-0.11,-0.02
3.622,0.25,-0.24,-0.05
3.627,0.30,-0.34,-0.08
3.631,0.32,-0.43,-0.13
3.636,0.30,-0.50,-0.18
3.643,0.24,-0.55,-0.24
3.646,0.16,-0.58,-0.27
3.651,0.06,-0.59,-0.27
3.657,-0.03,-0.55,-0.22
3.661,-0.08,-0.45,-0.13
3.665,-0.11,-0.32,-0.04
3.672,-0.15,-0.21,0.02
3.676,-0.15,-0.13,0.04
3.680,-0.10,-0.07,0.05
3.685,-0.01,-0.03,0.04
3.690,0.09,-0.07,0.01
3.695,0.19,-0.19,-0.06
3.700,0.28,-0.35,-0.16
3.708,0.37,-0.53,-0.26
3.710,0.43,-0.70,-0.37
3.715,0.47,-0.84,-0.47
3.719,0.48,-0.96,-0.55
3.727,0.46,-1.02,-0.62
3.730,0.43,-1.03,-0.68
3.734,0.38,-0.99,-0.71
3.740,0.31,-0.90,-0.73
3.744,0.21,-0.78,-0.73
3.749,0.09,-0.61,-0.71
3.754,-0.08,-0.44,-0.68
3.759,-0.29,-0.28,-0.63
3.764,-0.53,-0.15,-0.55
3.768,-0.79,-0.04,-0.48
3.774,-1.05,0.06,-0.44
3.778,-1.30,0.14,-0.43
3.783,-1.49,0.19,-0.44
3.789,-1.62,0.21,-0.44
3.793,-1.67,0.21,-0.43
3.798,-1.64,0.20,-0.39
3.803,-1.54,0.16,-0.35
3.808,-1.34,0.09,-0.30
3.812,-1.06,-0.03,-0.26
3.818,-0.74,-0.18,-0.21
3.824,-0.39,-0.35,-0.15
3.827,-0.05,-0.48,-0.08
3.832,0.24,-0.54,-0.02
3.837,0.45,-0.56,0.03
3.842,0.53,-0.54,0.05
3.847,0.49,-0.51,0.06
3.853,0.34,-0.44,0.05
3.858,0.14,-0.37,0.07
3.863,-0.06,-0.31,0.11
3.869,-0.30,-0.18,0.14
3.876,-0.53,-0.03,0.14
3.881,-0.73,0.14,0.11
3.886,-0.85,0.27,0.09
3.892,-0.90,0.32,0.06
3.896,-0.87,0.27,0.05
3.903,-0.79,0.15,0.03
3.908,-0.67,0.00,-0.02
3.911,-0.53,-0.15,-0.08
3.915,-0.41,-0.30,-0.14
3.920,-0.30,-0.43,-0.21
3.926,-0.21,-0.55,-0.25
