time,wx (rad/s),wy (rad/s),wz (rad/s)
7.945,-0.66,-0.04,-0.46
7.950,-0.75,-0.07,-0.50
7.957,-0.84,-0.10,-0.53
7.960,-0.93,-0.11,-0.53
7.964,-1.02,-0.13,-0.53
7.969,-1.11,-0.14,-0.52
7.976,-1.18,-0.14,-0.50
7.980,-1.23,-0.13,-0.47
7.985,-1.25,-0.12,-0.43
7.992,-1.23,-0.09,-0.39
7.996,-1.18,-0.05,-0.33
8.001,-1.08,-0.02,-0.27
8.004,-0.94,0.01,-0.20
8.013,-0.76,0.04,-0.13
8.013,-0.55,0.06,-0.06
8.018,-0.32,0.09,0.01
8.023,-0.10,0.10,0.07
8.028,0.11,0.10,0.11
8.032,0.27,0.08,0.13
8.038,0.39,0.06,0.13
8.042,0.45,0.02,0.11
8.047,0.45,-0.01,0.07
8.052,0.41,-0.04,0.00
8.057,0.33,-0.05,-0.07
8.062,0.22,-0.06,-0.16
8.067,0.10,-0.04,-0.24
8.074,-0.03,-0.03,-0.33
8.077,-0.16,-0.02,-0.41
8.082,-0.28,-0.02,-0.49
8.087,-0.38,-0.02,-0.56
8.093,-0.46,-0.01,-0.62
8.097,-0.51,0.01,-0.66
8.102,-0.53,0.04,-0.69
8.108,-0.53,0.07,-0.69
8.112,-0.49,0.10,-0.68
8.116,-0.43,0.13,-0.66
8.122,-0.34,0.15,-0.63
8.129,-0.24,0.18,-0.60
8.131,-0.13,0.20,-0.56
8.137,-0.01,0.22,-0.53
8.152,0.09,0.22,-0.50
8.154,0.18,0.21,-0.48
8.155,0.25,0.18,-0.47
8.159,0.30,0.15,-0.47
8.160,0.33,0.13,-0.48
8.165,0.32,0.11,-0.50
8.170,0.29,0.10,-0.53
8.175,0.23,0.11,-0.55
8.180,0.18,0.13,-0.57
8.185,0.13,0.15,-0.57
8.189,0.09,0.18,-0.58
8.195,0.06,0.19,-0.58
8.201,0.04,0.20,-0.59
8.205,0.02,0.19,-0.59
8.212,0.02,0.17,-0.58
8.215,0.04,0.12,-0.57
8.219,0.08,0.07,-0.55
8.225,0.15,0.03,-0.52
8.233,0.23,-0.01,-0.48
8.239,0.32,-0.05,-0.45
8.243,0.39,-0.09,-0.43
8.248,0.44,-0.13,-0.44
8.253,0.46,-0.16,-0.47
8.258,0.44,-0.18,-0.51
8.263,0.42,-0.20,-0.56
8.269,0.40,-0.21,-0.62
8.281,0.39,-0.21,-0.67
8.283,0.37,-0.20,-0.71
8.284,0.36,-0.17,-0.74
8.315,0.34,-0.12,-0.75
8.317,0.32,-0.05,-0.75
8.317,0.29,0.02,-0.72
8.318,0.26,0.10,-0.68
8.318,0.23,0.17,-0.63
8.318,0.20,0.24,-0.58
8.319,0.17,0.28,-0.54
8.325,0.12,0.31,-0.49
8.330,0.06,0.31,-0.45
8.332,0.01,0.28,-0.41
8.336,-0.04,0.25,-0.38
8.342,-0.06,0.21,-0.35
8.346,-0.07,0.18,-0.33
8.352,-0.07,0.14,-0.32
8.358,-0.06,0.10,-0.33
8.361,-0.04,0.05,-0.33
8.366,0.00,0.02,-0.33
8.370,0.06,0.01,-0.32
8.376,0.12,0.01,-0.30
8.381,0.19,0.01,-0.25
8.385,0.24,0.03,-0.20
8.393,0.28,0.06,-0.14
8.396,0.29,0.09,-0.07
8.400,0.29,0.11,-0.01
8.406,0.27,0.12,0.05
8.416,0.24,0.10,0.10
8.421,0.21,0.07,0.14
8.422,0.16,0.02,0.16
8.440,0.11,-0.04,0.17
8.441,0.08,-0.10,0.17
8.441,0.06,-0.16,0.18
8.441,0.07,-0.18,0.19
8.445,0.09,-0.18,0.20
8.449,0.12,-0.17,0.19
8.454,0.15,-0.15,0.16
8.460,0.17,-0.15,0.13
8.464,0.18,-0.16,0.09
8.469,0.17,-0.17,0.05
8.476,0.14,-0.18,0.02
8.479,0.09,-0.20,-0.01
8.484,0.03,-0.20,-0.03
8.492,-0.05,-0.21,-0.05
8.497,-0.16,-0.22,-0.07
8.500,-0.28,-0.24,-0.08
8.504,-0.41,-0.27,-0.10
8.512,-0.53,-0.31,-0.11
8.516,-0.64,-0.34,-0.12
8.520,-0.72,-0.38,-0.12
8.531,-0.77,-0.43,-0.12
8.533,-0.78,-0.46,-0.11
8.534,-0.73,-0.46,-0.08
8.538,-0.63,-0.45,-0.05
8.553,-0.49,-0.40,0.00
8.554,-0.31,-0.32,0.06
8.554,-0.12,-0.22,0.12
8.562,0.08,-0.11,0.19
8.567,0.25,-0.01,0.24
8.572,0.37,0.06,0.28
8.576,0.44,0.10,0.31
8.581,0.45,0.11,0.32
8.586,0.39,0.09,0.33
8.593,0.26,0.03,0.33
8.597,0.06,-0.04,0.31
8.603,-0.17,-0.11,0.29
8.609,-0.40,-0.16,0.27
8.612,-0.60,-0.19,0.26
8.616,-0.74,-0.20,0.26
8.621,-0.83,-0.19,0.27
8.627,-0.87,-0.18,0.29
8.632,-0.88,-0.16,0.31
8.637,-0.86,-0.13,0.34
8.643,-0.80,-0.11,0.39
8.649,-0.71,-0.09,0.44
8.654,-0.59,-0.07,0.49
8.658,-0.46,-0.04,0.55
8.665,-0.32,-0.03,0.61
8.666,-0.17,-0.02,0.66
8.670,-0.02,-0.03,0.69
8.678,0.12,-0.05,0.72
8.679,0.25,-0.07,0.74
8.684,0.36,-0.10,0.75
8.689,0.44,-0.12,0.76
8.694,0.51,-0.14,0.76
8.699,0.55,-0.16,0.76
8.704,0.56,-0.17,0.75
8.709,0.54,-0.20,0.75
8.714,0.50,-0.21,0.75
8.718,0.43,-0.22,0.75
8.725,0.33,-0.22,0.75
8.729,0.23,-0.19,0.76
8.733,0.13,-0.17,0.76
8.738,0.05,-0.14,0.77
8.744,-0.01,-0.11,0.79
8.749,-0.05,-0.07,0.80
8.753,-0.05,-0.05,0.82
8.760,-0.04,-0.04,0.83
8.763,-0.00,-0.05,0.84
8.768,0.04,-0.08,0.84
8.774,0.10,-0.11,0.84
8.780,0.16,-0.14,0.83
8.784,0.22,-0.17,0.83
8.789,0.27,-0.19,0.82
8.795,0.31,-0.22,0.80
8.800,0.34,-0.25,0.79
8.804,0.35,-0.27,0.77
8.810,0.34,-0.27,0.74
8.813,0.32,-0.27,0.72
8.817,0.30,-0.26,0.69
8.821,0.26,-0.25,0.66
8.828,0.22,-0.25,0.64
8.833,0.17,-0.24,0.61
8.838,0.11,-0.23,0.58
8.854,0.04,-0.23,0.55
8.855,-0.03,-0.23,0.50
8.855,-0.09,-0.24,0.46
8.856,-0.14,-0.25,0.42
8.861,-0.17,-0.25,0.39
8.866,-0.18,-0.24,0.37
8.871,-0.18,-0.22,0.35
8.876,-0.17,-0.20,0.34
8.885,-0.17,-0.18,0.33
8.890,-0.18,-0.15,0.31
8.895,-0.19,-0.10,0.29
8.902,-0.19,-0.05,0.27
8.905,-0.18,0.01,0.25
8.910,-0.16,0.06,0.25
8.915,-0.11,0.09,0.24
8.920,-0.05,0.11,0.24
8.926,0.01,0.12,0.23
8.931,0.06,0.13,0.23
8.935,0.10,0.12,0.21
8.940,0.11,0.09,0.20
8.945,0.09,0.07,0.17
8.954,0.07,0.06,0.15
8.956,0.03,0.06,0.13
8.968,-0.01,0.08,0.11
8.969,-0.05,0.11,0.09
8.970,-0.09,0.14,0.06
8.987,-0.12,0.15,0.04
8.987,-0.14,0.16,0.02
8.988,-0.15,0.16,0.01
8.989,-0.15,0.17,0.01
8.993,-0.12,0.19,0.03
8.998,-0.07,0.21,0.06
9.003,-0.02,0.23,0.07
9.009,0.03,0.23,0.08
9.013,0.08,0.20,0.08
9.018,0.12,0.16,0.08
9.022,0.13,0.10,0.06
9.028,0.11,0.03,0.03
9.032,0.07,-0.03,-0.00
9.037,0.01,-0.11,-0.05
9.043,-0.08,-0.19,-0.11
9.047,-0.19,-0.27,-0.17
9.052,-0.32,-0.36,-0.25
9.057,-0.47,-0.45,-0.32
9.062,-0.63,-0.50,-0.39
9.068,-0.78,-0.52,-0.44
9.073,-0.92,-0.51,-0.47
9.079,-1.02,-0.49,-0.49
9.082,-1.09,-0.46,-0.49
9.087,-1.10,-0.41,-0.47
9.092,-1.06,-0.35,-0.44
9.097,-0.98,-0.25,-0.40
9.102,-0.86,-0.14,-0.35
9.107,-0.71,-0.01,-0.27
9.119,-0.54,0.12,-0.19
9.122,-0.37,0.24,-0.10
9.123,-0.19,0.33,-0.01
9.146,-0.01,0.38,0.06
9.147,0.14,0.40,0.12
9.147,0.28,0.40,0.15
9.148,0.40,0.37,0.17
9.148,0.49,0.31,0.18
9.150,0.54,0.23,0.16
9.155,0.55,0.13,0.14
9.160,0.54,0.04,0.10
9.164,0.49,-0.04,0.05
9.170,0.41,-0.11,-0.01
9.176,0.30,-0.17,-0.07
9.179,0.19,-0.21,-0.14
9.184,0.09,-0.22,-0.20
9.190,-0.00,-0.21,-0.26
9.195,-0.07,-0.18,-0.30
9.200,-0.13,-0.14,-0.34
9.211,-0.18,-0.10,-0.37
9.215,-0.21,-0.05,-0.40
9.219,-0.22,-0.00,-0.42
9.224,-0.20,0.05,-0.43
9.230,-0.17,0.11,-0.43
9.234,-0.12,0.17,-0.43
9.240,-0.06,0.23,-0.42
9.251,0.01,0.27,-0.42
9.252,0.08,0.30,-0.40
9.253,0.14,0.31,-0.40
9.259,0.18,0.31,-0.39
9.281,0.19,0.30,-0.39
9.281,0.18,0.30,-0.39
9.282,0.17,0.29,-0.40
9.282,0.15,0.28,-0.41
9.282,0.15,0.27,-0.42
9.287,0.15,0.27,-0.43
9.294,0.16,0.27,-0.44
9.297,0.16,0.28,-0.44
9.302,0.16,0.29,-0.45
9.307,0.17,0.29,-0.45
9.312,0.18,0.29,-0.45
9.317,0.21,0.28,-0.44
9.322,0.24,0.27,-0.42
9.328,0.28,0.24,-0.40
9.332,0.31,0.21,-0.37
9.337,0.34,0.17,-0.35
9.341,0.36,0.12,-0.32
9.347,0.37,0.08,-0.30
9.352,0.38,0.05,-0.28
9.357,0.37,0.02,-0.27
9.368,0.36,0.00,-0.27
9.370,0.35,-0.01,-0.28
9.373,0.33,-0.02,-0.31
9.379,0.31,-0.02,-0.35
9.399,0.29,-0.01,-0.39
9.400,0.25,-0.00,-0.43
9.400,0.20,0.01,-0.48
9.400,0.15,0.02,-0.52
9.401,0.10,0.03,-0.56
9.405,0.06,0.06,-0.58
9.412,0.01,0.10,-0.60
9.414,-0.02,0.13,-0.61
9.419,-0.05,0.16,-0.61
9.424,-0.07,0.19,-0.61
9.429,-0.07,0.23,-0.61
9.434,-0.06,0.26,-0.60
9.439,-0.03,0.30,-0.59
9.444,0.00,0.34,-0.57
9.449,0.03,0.36,-0.55
9.454,0.06,0.38,-0.53
9.459,0.07,0.41,-0.50
9.464,0.09,0.42,-0.46
9.469,0.09,0.44,-0.43
9.474,0.10,0.44,-0.39
9.488,0.10,0.43,-0.34
9.490,0.11,0.42,-0.30
9.491,0.12,0.40,-0.26
9.521,0.14,0.38,-0.21
9.521,0.15,0.33,-0.17
9.522,0.16,0.27,-0.13
9.522,0.16,0.20,-0.10
9.522,0.15,0.12,-0.06
9.522,0.12,0.03,-0.04
9.522,0.08,-0.05,-0.02
9.532,0.04,-0.12,-0.02
9.537,0.02,-0.17,-0.02
9.541,0.01,-0.20,-0.03
9.547,0.03,-0.20,-0.03
9.552,0.06,-0.17,-0.03
9.556,0.12,-0.12,-0.03
9.561,0.19,-0.03,-0.02
9.566,0.27,0.05,-0.01
9.571,0.34,0.12,0.00
9.576,0.38,0.16,0.01
9.581,0.40,0.17,0.03
9.586,0.39,0.15,0.04
9.591,0.36,0.12,0.04
9.601,0.30,0.10,0.02
9.602,0.21,0.08,0.00
9.607,0.11,0.06,-0.02
9.634,-0.01,0.05,-0.04
9.635,-0.15,0.05,-0.07
9.635,-0.28,0.04,-0.08
9.636,-0.42,0.03,-0.09
9.636,-0.52,0.03,-0.09
9.637,-0.58,0.01,-0.09
9.640,-0.61,0.01,-0.08
9.645,-0.59,0.00,-0.07
9.650,-0.52,0.02,-0.05
9.654,-0.41,0.07,-0.01
9.659,-0.28,0.15,0.04
9.664,-0.12,0.25,0.10
9.669,0.05,0.35,0.18
9.674,0.22,0.45,0.27
9.680,0.36,0.53,0.36
9.684,0.47,0.58,0.43
9.689,0.55,0.61,0.48
9.696,0.58,0.62,0.52
9.699,0.56,0.62,0.55
9.704,0.51,0.59,0.57
9.709,0.42,0.54,0.59
9.715,0.31,0.47,0.59
9.720,0.18,0.39,0.59
9.724,0.05,0.30,0.57
9.739,-0.08,0.22,0.55
9.740,-0.20,0.14,0.54
9.741,-0.30,0.08,0.52
9.761,-0.38,0.03,0.52
9.762,-0.44,-0.00,0.52
9.763,-0.49,-0.03,0.53
9.763,-0.51,-0.06,0.53
9.763,-0.52,-0.08,0.53
9.767,-0.51,-0.09,0.53
9.772,-0.48,-0.08,0.53
9.777,-0.44,-0.08,0.54
9.782,-0.40,-0.08,0.54
9.786,-0.35,-0.09,0.55
9.791,-0.30,-0.11,0.56
9.796,-0.24,-0.13,0.56
9.801,-0.19,-0.15,0.54
9.806,-0.14,-0.17,0.52
9.815,-0.09,-0.19,0.50
9.817,-0.05,-0.21,0.47
9.822,-0.01,-0.23,0.43
9.827,0.00,-0.25,0.40
9.836,0.00,-0.27,0.38
9.838,-0.02,-0.29,0.37
9.844,-0.06,-0.31,0.37
9.864,-0.09,-0.31,0.37
9.865,-0.12,-0.30,0.39
9.865,-0.13,-0.27,0.40
9.865,-0.12,-0.24,0.43
9.870,-0.10,-0.20,0.45
9.875,-0.08,-0.16,0.47
9.880,-0.06,-0.13,0.49
9.885,-0.04,-0.09,0.49
9.889,-0.03,-0.05,0.50
9.896,-0.01,-0.02,0.50
9.900,-0.00,-0.00,0.50
9.904,0.01,0.01,0.50
9.911,0.02,0.01,0.50
9.916,0.04,0.01,0.49
9.920,0.05,0.01,0.48
9.926,0.06,-0.00,0.46
9.929,0.05,-0.02,0.43
9.934,0.04,-0.04,0.40
9.939,0.03,-0.06,0.37
9.946,0.02,-0.08,0.34
9.950,0.02,-0.10,0.32
9.956,0.01,-0.13,0.30
9.961,-0.01,-0.16,0.28
9.967,-0.03,-0.19,0.26
9.972,-0.06,-0.21,0.25
9.975,-0.07,-0.23,0.25
9.978,-0.08,-0.25,0.24
9.985,-0.07,-0.27,0.24
9.989,-0.06,-0.30,0.23
9.994,-0.06,-0.32,0.21
10.006,-0.05,-0.33,0.19
10.007,-0.05,-0.32,0.17
10.007,-0.05,-0.31,0.14
10.013,-0.05,-0.30,0.10
10.017,-0.06,-0.28,0.06
10.022,-0.06,-0.27,0.02
10.027,-0.07,-0.26,-0.03
10.032,-0.07,-0.25,-0.07
10.037,-0.05,-0.24,-0.09
10.041,-0.03,-0.22,-0.10
10.047,0.01,-0.22,-0.10
10.053,0.04,-0.23,-0.10
10.056,0.06,-0.23,-0.10
10.062,0.09,-0.23,-0.10
10.068,0.11,-0.23,-0.11
10.072,0.12,-0.22,-0.12
10.077,0.11,-0.20,-0.13
10.081,0.08,-0.18,-0.15
10.086,0.04,-0.16,-0.16
10.091,-0.01,-0.15,-0.17
10.098,-0.07,-0.16,-0.18
10.102,-0.11,-0.16,-0.19
10.106,-0.13,-0.15,-0.18
10.110,-0.14,-0.12,-0.16
10.116,-0.13,-0.09,-0.13
10.121,-0.11,-0.06,-0.11
10.125,-0.10,-0.04,-0.11
10.138,-0.10,-0.04,-0.13
10.140,-0.13,-0.07,-0.17
10.141,-0.17,-0.11,-0.23
10.168,-0.23,-0.15,-0.30
10.169,-0.30,-0.19,-0.36
10.170,-0.37,-0.24,-0.43
10.170,-0.45,-0.28,-0.50
10.170,-0.54,-0.32,-0.58
10.170,-0.64,-0.35,-0.64
10.174,-0.74,-0.36,-0.70
10.184,-0.83,-0.36,-0.73
10.188,-0.90,-0.34,-0.75
10.194,-0.93,-0.32,-0.76
10.198,-0.91,-0.28,-0.74
10.203,-0.83,-0.20,-0.70
10.208,-0.69,-0.09,-0.64
10.213,-0.51,0.03,-0.55
10.218,-0.31,0.16,-0.45
10.222,-0.10,0.29,-0.35
10.228,0.09,0.37,-0.25
10.233,0.24,0.42,-0.18
10.238,0.36,0.42,-0.13
10.243,0.43,0.40,-0.11
10.259,0.44,0.35,-0.10
10.261,0.40,0.27,-0.10
10.268,0.32,0.18,-0.12
10.268,0.20,0.10,-0.16
10.268,0.07,0.02,-0.20
10.303,-0.08,-0.05,-0.24
10.304,-0.23,-0.11,-0.29
10.304,-0.38,-0.15,-0.33
10.305,-0.51,-0.20,-0.37
10.305,-0.60,-0.23,-0.40
10.306,-0.66,-0.25,-0.42
10.306,-0.67,-0.25,-0.42
10.307,-0.64,-0.25,-0.40
10.311,-0.58,-0.25,-0.39
10.317,-0.48,-0.23,-0.37
10.320,-0.36,-0.20,-0.33
10.325,-0.23,-0.17,-0.29
10.330,-0.09,-0.14,-0.25
10.335,0.03,-0.10,-0.20
10.340,0.13,-0.07,-0.16
10.345,0.20,-0.03,-0.13
10.350,0.25,0.01,-0.11
10.355,0.28,0.05,-0.10
10.360,0.29,0.08,-0.10
10.365,0.29,0.11,-0.10
10.370,0.29,0.14,-0.09
10.374,0.30,0.17,-0.09
10.382,0.32,0.19,-0.08
10.384,0.34,0.21,-0.08
10.390,0.38,0.22,-0.08
10.394,0.42,0.23,-0.08
10.402,0.45,0.23,-0.07
10.404,0.48,0.22,-0.06
10.409,0.49,0.20,-0.06
10.414,0.49,0.18,-0.05
10.419,0.49,0.16,-0.06
10.423,0.48,0.16,-0.07
10.429,0.47,0.17,-0.07
10.434,0.47,0.19,-0.07
10.439,0.45,0.23,-0.08
10.444,0.44,0.27,-0.09
10.450,0.42,0.32,-0.10
10.455,0.40,0.36,-0.13
10.460,0.37,0.39,-0.16
10.467,0.34,0.40,-0.20
10.469,0.31,0.40,-0.24
10.473,0.29,0.39,-0.29
10.478,0.28,0.38,-0.33
10.484,0.27,0.35,-0.36
10.489,0.26,0.33,-0.40
10.493,0.27,0.30,-0.43
10.498,0.29,0.28,-0.44
10.507,0.30,0.27,-0.46
10.512,0.31,0.26,-0.47
10.520,0.32,0.25,-0.48
10.523,0.31,0.25,-0.50
10.528,0.29,0.26,-0.52
10.535,0.26,0.26,-0.55
10.536,0.21,0.26,-0.57
10.542,0.15,0.25,-0.60
10.548,0.08,0.23,-0.62
10.560,0.01,0.21,-0.66
10.561,-0.06,0.18,-0.69
10.561,-0.13,0.15,-0.72
10.568,-0.18,0.13,-0.74
10.571,-0.20,0.12,-0.74
10.575,-0.21,0.11,-0.72
10.580,-0.20,0.11,-0.69
10.585,-0.19,0.12,-0.65
10.590,-0.18,0.12,-0.60
10.595,-0.16,0.11,-0.53
10.600,-0.14,0.09,-0.46
10.605,-0.11,0.07,-0.38
10.611,-0.06,0.04,-0.29
10.621,-0.01,0.02,-0.21
10.622,0.03,-0.03,-0.14
10.628,0.05,-0.08,-0.08
10.630,0.06,-0.13,-0.04
10.638,0.06,-0.18,-0.00
10.640,0.05,-0.21,0.02
10.647,0.03,-0.24,0.03
10.649,-0.01,-0.24,0.03
10.654,-0.05,-0.25,0.02
10.659,-0.11,-0.26,-0.00
10.664,-0.17,-0.27,-0.03
10.669,-0.22,-0.26,-0.06
10.677,-0.27,-0.26,-0.08
10.679,-0.31,-0.25,-0.11
10.693,-0.36,-0.26,-0.13
10.694,-0.43,-0.28,-0.15
10.694,-0.50,-0.32,-0.17
10.699,-0.58,-0.36,-0.20
10.703,-0.66,-0.41,-0.23
10.708,-0.74,-0.45,-0.26
10.713,-0.81,-0.49,-0.29
10.718,-0.85,-0.52,-0.30
10.722,-0.87,-0.53,-0.31
10.728,-0.85,-0.53,-0.31
10.733,-0.79,-0.50,-0.30
10.738,-0.69,-0.45,-0.27
10.743,-0.54,-0.37,-0.22
10.750,-0.35,-0.29,-0.15
10.755,-0.12,-0.18,-0.06
10.758,0.12,-0.06,0.04
10.763,0.35,0.06,0.14
10.768,0.53,0.17,0.23
10.772,0.66,0.27,0.30
10.777,0.74,0.35,0.37
10.782,0.77,0.42,0.43
10.787,0.75,0.47,0.47
10.792,0.70,0.50,0.51
10.797,0.63,0.50,0.53
10.808,0.52,0.48,0.55
10.810,0.38,0.43,0.56
10.814,0.23,0.35,0.55
10.857,0.08,0.26,0.54
10.857,-0.07,0.17,0.52
10.858,-0.18,0.07,0.49
10.858,-0.26,-0.02,0.47
10.858,-0.31,-0.09,0.45
10.858,-0.33,-0.15,0.43
10.858,-0.32,-0.19,0.43
10.858,-0.29,-0.24,0.44
10.860,-0.25,-0.27,0.45
10.865,-0.20,-0.29,0.47
10.870,-0.13,-0.31,0.49
10.875,-0.05,-0.32,0.52
10.879,0.04,-0.31,0.55
10.885,0.13,-0.29,0.58
10.889,0.22,-0.26,0.60
10.894,0.30,-0.23,0.61
10.900,0.37,-0.21,0.61
10.904,0.42,-0.21,0.60
10.909,0.44,-0.20,0.59
10.914,0.45,-0.20,0.57
10.920,0.44,-0.20,0.56
10.924,0.42,-0.19,0.55
10.930,0.40,-0.17,0.55
10.936,0.39,-0.16,0.56
10.940,0.38,-0.14,0.56
10.945,0.38,-0.13,0.57
10.948,0.39,-0.12,0.57
10.960,0.41,-0.11,0.58
10.961,0.44,-0.11,0.58
10.962,0.46,-0.11,0.58
10.969,0.49,-0.11,0.58
10.972,0.51,-0.12,0.58
10.977,0.53,-0.13,0.58
10.982,0.53,-0.14,0.58
10.987,0.52,-0.16,0.59
10.992,0.51,-0.17,0.59
10.996,0.50,-0.19,0.60
11.002,0.48,-0.20,0.60
11.007,0.46,-0.21,0.60
11.012,0.43,-0.22,0.60
11.018,0.41,-0.23,0.60
11.022,0.39,-0.23,0.59
11.026,0.38,-0.22,0.56
11.033,0.38,-0.21,0.53
11.039,0.37,-0.20,0.49
11.043,0.36,-0.20,0.45
11.048,0.35,-0.20,0.41
11.053,0.33,-0.21,0.37
11.059,0.30,-0.22,0.33
11.062,0.24,-0.24,0.29
11.067,0.18,-0.25,0.26
11.075,0.12,-0.26,0.23
11.078,0.06,-0.26,0.21
11.081,0.00,-0.26,0.20
11.090,-0.05,-0.26,0.19
11.091,-0.07,-0.26,0.18
11.095,-0.07,-0.26,0.18
11.100,-0.05,-0.26,0.19
11.109,-0.02,-0.26,0.20
11.109,-0.01,-0.25,0.22
11.114,-0.01,-0.23,0.24
11.119,-0.04,-0.22,0.28
11.124,-0.09,-0.20,0.32
11.129,-0.15,-0.19,0.36
11.134,-0.19,-0.17,0.40
11.139,-0.21,-0.15,0.43
11.143,-0.20,-0.15,0.46
11.149,-0.19,-0.15,0.47
11.159,-0.17,-0.16,0.47
11.164,-0.16,-0.17,0.46
11.170,-0.16,-0.18,0.44
11.174,-0.18,-0.17,0.40
11.179,-0.20,-0.14,0.36
11.184,-0.23,-0.09,0.32
11.189,-0.26,-0.04,0.27
11.194,-0.29,-0.01,0.23
11.198,-0.32,0.01,0.19
11.204,-0.34,0.03,0.15
11.210,-0.34,0.04,0.13
11.213,-0.33,0.06,0.12
11.223,-0.30,0.10,0.12
11.224,-0.25,0.14,0.12
11.227,-0.20,0.17,0.12
11.233,-0.14,0.20,0.11
11.249,-0.11,0.23,0.07
11.249,-0.11,0.25,0.02
11.249,-0.14,0.27,-0.04
11.255,-0.19,0.28,-0.11
11.256,-0.28,0.29,-0.18
11.261,-0.38,0.27,-0.25
11.266,-0.51,0.25,-0.33
11.271,-0.65,0.21,-0.42
11.276,-0.79,0.19,-0.50
11.281,-0.92,0.18,-0.57
11.286,-1.03,0.19,-0.64
11.290,-1.11,0.20,-0.68
11.295,-1.14,0.21,-0.71
11.301,-1.12,0.23,-0.71
11.305,-1.05,0.27,-0.69
11.310,-0.92,0.33,-0.62
11.315,-0.73,0.41,-0.53
11.321,-0.51,0.51,-0.41
11.325,-0.25,0.61,-0.27
11.331,0.00,0.70,-0.14
11.338,0.24,0.76,-0.03
11.342,0.44,0.79,0.05
11.346,0.59,0.79,0.10
11.351,0.69,0.77,0.13
11.364,0.74,0.72,0.13
11.365,0.72,0.63,0.11
11.366,0.63,0.50,0.06
11.395,0.48,0.36,0.00
11.397,0.28,0.21,-0.07
11.399,0.03,0.07,-0.14
11.399,-0.22,-0.05,-0.21
11.400,-0.46,-0.15,-0.27
11.401,-0.67,-0.21,-0.32
11.401,-0.86,-0.25,-0.36
11.406,-1.01,-0.26,-0.39
11.409,-1.13,-0.27,-0.42
11.413,-1.20,-0.25,-0.43
11.419,-1.23,-0.23,-0.43
11.423,-1.20,-0.21,-0.42
11.428,-1.13,-0.18,-0.39
11.433,-1.00,-0.16,-0.36
11.438,-0.84,-0.12,-0.32
11.443,-0.65,-0.08,-0.27
11.449,-0.44,-0.02,-0.21
11.455,-0.23,0.04,-0.16
11.460,-0.02,0.09,-0.10
11.464,0.17,0.13,-0.05
11.471,0.33,0.13,-0.01
11.478,0.45,0.12,0.01
11.487,0.53,0.11,0.03
11.489,0.59,0.09,0.03
11.493,0.61,0.08,0.03
11.497,0.61,0.06,0.03
11.502,0.58,0.03,0.02
11.508,0.55,0.00,0.03
11.512,0.51,-0.02,0.05
11.517,0.47,-0.05,0.06
11.523,0.44,-0.07,0.08
11.557,0.42,-0.07,0.09
11.558,0.42,-0.07,0.11
11.558,0.44,-0.06,0.12
11.558,0.47,-0.04,0.14
11.558,0.52,-0.04,0.15
11.559,0.57,-0.04,0.16
11.559,0.62,-0.05,0.17
11.560,0.67,-0.06,0.16
11.565,0.72,-0.07,0.16
11.571,0.76,-0.07,0.14
11.575,0.78,-0.08,0.12
11.580,0.79,-0.08,0.10
11.587,0.77,-0.08,0.07
11.591,0.73,-0.07,0.03
11.596,0.67,-0.05,-0.01
11.601,0.61,-0.03,-0.04
11.606,0.54,-0.01,-0.07
11.612,0.47,0.01,-0.09
11.615,0.40,0.02,-0.11
11.621,0.34,0.03,-0.14
11.625,0.27,0.03,-0.17
11.630,0.21,0.03,-0.20
11.634,0.15,0.03,-0.22
11.640,0.09,0.04,-0.25
11.644,0.03,0.06,-0.27
11.650,-0.02,0.08,-0.28
11.664,-0.05,0.10,-0.29
11.665,-0.07,0.13,-0.29
11.666,-0.06,0.16,-0.28
11.701,-0.04,0.20,-0.27
11.702,-0.01,0.25,-0.25
11.702,0.03,0.29,-0.21
11.703,0.06,0.31,-0.17
11.705,0.09,0.32,-0.12
11.705,0.10,0.32,-0.07
11.706,0.11,0.29,-0.03
11.707,0.11,0.26,0.01
11.709,0.12,0.23,0.05
11.712,0.15,0.18,0.08
11.717,0.19,0.12,0.10
11.722,0.22,0.07,0.11
11.728,0.23,0.01,0.11
11.732,0.23,-0.04,0.11
11.737,0.20,-0.08,0.10
11.741,0.17,-0.11,0.10
11.747,0.13,-0.12,0.10
11.752,0.11,-0.09,0.11
11.756,0.09,-0.05,0.14
11.761,0.09,-0.00,0.17
11.767,0.08,0.03,0.21
11.784,0.09,0.06,0.26
11.787,0.10,0.09,0.29
11.787,0.14,0.11,0.33
11.788,0.17,0.12,0.34
11.793,0.19,0.12,0.33
11.795,0.19,0.10,0.30
11.808,0.16,0.07,0.24
11.810,0.10,0.03,0.17
11.815,0.01,-0.01,0.08
11.820,-0.11,-0.05,-0.02
11.825,-0.23,-0.09,-0.10
11.829,-0.36,-0.13,-0.16
11.834,-0.47,-0.15,-0.20
11.839,-0.54,-0.15,-0.21
11.844,-0.57,-0.15,-0.20
11.849,-0.54,-0.13,-0.17
11.855,-0.46,-0.09,-0.13
11.859,-0.33,-0.03,-0.07
11.864,-0.18,0.04,0.00
11.874,-0.02,0.11,0.08
11.875,0.13,0.16,0.16
11.879,0.23,0.19,0.23
11.884,0.29,0.21,0.28
11.901,0.30,0.21,0.32
11.902,0.29,0.22,0.34
11.902,0.25,0.21,0.36
11.907,0.19,0.20,0.36
