time,wx (rad/s),wy (rad/s),wz (rad/s)
28.430,-3.26,1.39,-4.16
28.431,-3.73,-0.29,-4.19
28.436,-4.14,-1.72,-4.21
28.484,-4.41,-2.85,-4.19
28.485,-4.56,-3.79,-4.09
28.486,-4.69,-4.66,-3.84
28.486,-4.80,-5.50,-3.41
28.487,-4.92,-6.31,-2.80
28.488,-5.04,-6.96,-2.03
28.488,-5.07,-7.27,-1.19
28.489,-4.91,-7.17,-0.38
28.490,-4.48,-6.64,0.22
28.492,-3.82,-5.82,0.52
28.492,-3.05,-4.99,0.52
28.493,-2.11,-4.20,0.40
28.496,-0.97,-3.46,0.47
28.506,0.23,-2.66,0.64
28.511,1.36,-1.95,0.76
28.516,2.39,-1.21,0.87
28.521,3.24,-0.34,1.02
28.526,3.91,0.45,1.15
28.531,4.43,1.05,1.20
28.537,4.85,1.54,1.18
28.542,5.21,2.05,1.12
28.546,5.51,2.53,1.05
28.554,5.67,2.92,1.04
28.557,5.63,3.22,1.08
28.561,5.39,3.38,1.13
28.566,5.01,3.40,1.13
28.581,4.57,3.26,1.08
28.583,4.17,2.97,1.01
28.587,3.86,2.56,0.91
28.593,3.66,2.04,0.81
28.593,3.47,1.42,0.73
28.639,3.25,0.74,0.69
28.640,2.94,0.12,0.67
28.641,2.53,-0.32,0.65
28.641,1.97,-0.48,0.61
28.642,1.25,-0.26,0.56
28.643,0.40,0.26,0.44
28.643,-0.39,0.86,0.19
28.644,-0.95,1.53,-0.13
28.644,-1.18,2.33,-0.48
28.645,-1.19,3.06,-0.80
28.645,-1.16,3.48,-1.05
28.648,-1.14,3.58,-1.19
28.653,-1.17,3.51,-1.23
28.658,-1.18,3.62,-1.16
28.663,-0.87,4.22,-1.06
28.668,0.14,5.63,-1.01
28.673,1.52,7.81,-0.96
28.677,2.00,9.42,-0.74
28.682,0.83,9.21,-0.30
28.687,-1.25,7.72,0.28
28.693,-2.85,5.56,0.59
28.698,-3.27,2.64,0.35
28.712,-2.83,-0.92,-0.08
28.713,-1.82,-3.77,-0.27
28.713,0.01,-4.39,-0.31
28.718,2.53,-3.23,-0.38
28.749,4.75,-1.82,-0.33
28.750,5.98,-0.58,-0.02
28.751,6.35,0.75,0.61
28.751,6.16,1.91,1.49
28.752,5.54,2.76,2.39
28.752,4.50,3.57,3.21
28.760,3.36,4.09,4.10
28.761,2.62,3.66,5.20
28.762,2.17,2.10,6.17
28.766,1.75,-0.29,6.59
28.771,1.48,-2.99,6.46
28.776,1.65,-5.45,5.92
28.780,2.38,-6.80,5.12
28.786,3.42,-6.22,4.25
28.790,4.34,-3.97,3.51
28.795,4.94,-1.31,2.92
28.799,5.17,0.63,2.49
28.805,5.13,1.61,2.18
28.810,5.08,1.80,2.01
28.815,5.16,1.59,1.84
28.825,5.25,1.32,1.74
28.826,5.10,0.95,1.80
28.837,4.74,0.50,1.92
28.869,4.36,0.07,2.06
28.870,4.02,-0.44,2.12
28.870,3.72,-0.88,2.07
28.871,3.42,-0.98,1.90
28.871,3.12,-0.71,1.70
28.871,2.84,-0.35,1.52
28.872,2.62,-0.13,1.40
28.873,2.44,0.06,1.33
28.878,2.28,0.37,1.34
28.883,2.09,0.59,1.38
28.888,1.86,0.57,1.40
28.893,1.62,0.33,1.37
28.898,1.41,0.02,1.24
28.903,1.23,-0.24,1.04
28.907,1.07,-0.41,0.82
28.913,0.95,-0.52,0.62
28.918,0.85,-0.60,0.44
28.923,0.76,-0.75,0.30
28.927,0.66,-0.96,0.18
28.933,0.56,-1.19,0.06
28.939,0.43,-1.40,-0.10
28.942,0.29,-1.57,-0.25
28.948,0.12,-1.68,-0.38
28.952,-0.07,-1.71,-0.47
28.958,-0.27,-1.66,-0.51
28.962,-0.49,-1.51,-0.51
28.967,-0.74,-1.24,-0.50
28.974,-1.04,-0.83,-0.51
28.976,-1.40,-0.27,-0.55
28.982,-1.82,0.40,-0.62
29.009,-2.27,1.08,-0.73
29.010,-2.67,1.60,-0.85
29.010,-2.94,1.84,-0.91
29.010,-3.02,1.77,-0.89
29.010,-2.97,1.43,-0.82
29.011,-2.86,0.94,-0.72
29.015,-2.77,0.37,-0.62
29.020,-2.73,-0.24,-0.55
29.025,-2.76,-0.80,-0.59
29.030,-2.86,-1.21,-0.73
29.035,-2.99,-1.42,-0.90
29.039,-3.16,-1.46,-1.04
29.044,-3.36,-1.35,-1.17
29.049,-3.59,-1.10,-1.29
29.054,-3.78,-0.69,-1.44
29.060,-3.91,-0.24,-1.62
29.064,-4.01,0.13,-1.79
29.070,-4.10,0.38,-1.95
29.074,-4.18,0.43,-2.11
29.079,-4.29,0.31,-2.32
29.084,-4.38,0.06,-2.57
29.089,-4.31,-0.58,-2.82
29.094,-4.21,-1.49,-2.95
29.099,-4.22,-2.13,-2.96
29.106,-4.27,-2.13,-2.94
29.109,-4.35,-1.69,-2.93
29.113,-4.57,-1.29,-2.99
29.118,-4.92,-1.16,-3.15
29.135,-5.29,-1.22,-3.34
29.136,-5.53,-1.33,-3.46
29.136,-5.51,-1.39,-3.41
29.138,-5.26,-1.43,-3.11
29.143,-4.88,-1.42,-2.38
29.147,-4.44,-1.01,-1.53
29.158,-4.02,0.17,-0.89
29.163,-3.74,1.65,-0.79
29.167,-3.74,2.72,-1.39
29.172,-3.78,3.11,-2.28
29.178,-3.69,2.67,-3.04
29.182,-3.62,1.53,-3.50
29.189,-3.67,0.22,-3.72
29.192,-3.80,-1.08,-3.88
29.197,-4.03,-2.40,-4.05
29.202,-4.29,-3.58,-4.06
29.207,-4.55,-4.62,-3.85
29.212,-4.75,-5.62,-3.47
29.218,-4.87,-6.48,-2.92
29.234,-4.92,-7.06,-2.22
29.237,-4.89,-7.26,-1.42
29.238,-4.66,-6.96,-0.57
29.277,-4.14,-6.11,0.15
29.279,-3.45,-5.03,0.53
29.280,-2.77,-4.04,0.50
29.281,-2.03,-3.22,0.33
29.282,-1.08,-2.55,0.31
29.283,-0.04,-1.97,0.43
29.284,0.92,-1.54,0.59
29.285,1.75,-1.22,0.76
29.286,2.42,-0.89,0.93
29.286,2.96,-0.48,1.02
29.287,3.42,-0.02,1.02
29.293,3.82,0.41,0.92
29.296,4.21,0.79,0.78
29.300,4.60,1.22,0.70
29.306,4.94,1.73,0.71
29.310,5.15,2.17,0.77
29.314,5.23,2.41,0.83
29.319,5.18,2.48,0.87
29.324,5.02,2.44,0.91
29.329,4.80,2.37,0.93
29.335,4.57,2.27,0.94
29.340,4.34,2.12,0.95
29.345,4.11,1.85,0.94
29.349,3.86,1.46,0.89
29.355,3.55,1.00,0.84
29.359,3.19,0.52,0.80
29.364,2.77,0.11,0.79
29.368,2.30,-0.11,0.79
29.383,1.71,-0.06,0.76
29.385,1.01,0.24,0.70
29.386,0.24,0.72,0.59
29.433,-0.46,1.40,0.44
29.433,-0.98,2.39,0.27
29.433,-1.26,3.52,0.07
29.434,-1.29,4.35,-0.16
29.434,-1.22,4.72,-0.35
29.434,-1.21,4.93,-0.41
29.434,-1.00,5.37,-0.36
29.434,-0.21,6.44,-0.28
29.434,0.78,8.65,-0.15
29.435,0.67,10.78,-0.00
29.438,-0.76,10.49,0.12
29.442,-2.25,7.81,0.01
29.446,-2.83,4.14,-0.42
29.451,-2.64,0.55,-0.95
29.457,-2.11,-2.06,-1.23
29.461,-1.32,-2.72,-1.21
29.466,0.23,-1.96,-1.08
29.475,2.29,-0.86,-0.80
29.482,4.16,0.04,-0.27
29.486,5.27,0.78,0.50
29.511,5.77,1.57,1.46
29.512,5.76,2.30,2.47
29.512,5.29,2.99,3.39
29.512,4.50,3.57,4.16
29.513,3.72,3.74,4.83
29.516,3.11,3.33,5.46
29.520,2.74,2.21,5.99
29.525,2.51,0.31,6.32
29.530,2.34,-2.23,6.38
29.535,2.51,-4.66,6.20
29.540,2.98,-5.99,5.74
29.544,3.54,-5.67,4.95
29.549,4.01,-4.31,3.94
29.555,4.27,-2.51,2.85
29.560,4.30,-0.56,2.02
29.564,4.21,1.20,1.53
29.569,4.15,2.43,1.30
29.578,4.10,2.90,1.25
29.582,4.00,2.53,1.30
29.585,3.88,1.62,1.37
29.595,3.76,0.60,1.39
29.599,3.62,-0.24,1.38
29.599,3.49,-0.77,1.36
29.605,3.34,-0.99,1.29
29.612,3.16,-0.99,1.21
29.614,2.93,-0.77,1.16
29.618,2.67,-0.40,1.22
29.628,2.42,-0.03,1.34
29.629,2.19,0.27,1.44
29.634,1.93,0.46,1.47
29.675,1.65,0.61,1.42
29.676,1.40,0.76,1.38
29.676,1.17,0.92,1.38
29.677,0.98,1.04,1.37
29.677,0.85,1.15,1.30
29.677,0.78,1.25,1.17
29.677,0.73,1.29,1.00
29.678,0.63,1.25,0.84
29.678,0.49,1.11,0.73
29.682,0.33,0.92,0.69
29.686,0.20,0.73,0.71
29.691,0.10,0.61,0.76
29.696,0.01,0.59,0.77
29.701,-0.06,0.65,0.70
29.706,-0.13,0.71,0.58
29.711,-0.19,0.70,0.47
29.716,-0.26,0.62,0.37
29.721,-0.34,0.49,0.29
29.726,-0.42,0.34,0.22
29.732,-0.50,0.25,0.16
29.737,-0.57,0.23,0.09
29.742,-0.67,0.32,-0.00
29.746,-0.79,0.49,-0.15
29.751,-0.95,0.68,-0.35
29.758,-1.12,0.77,-0.59
29.761,-1.24,0.64,-0.83
29.766,-1.32,0.23,-1.03
29.770,-1.39,-0.42,-1.11
29.776,-1.49,-1.13,-1.07
29.781,-1.61,-1.70,-0.98
29.785,-1.78,-2.05,-0.95
29.807,-2.04,-2.15,-0.98
29.807,-2.41,-2.03,-1.03
29.808,-2.82,-1.78,-1.11
29.810,-3.23,-1.63,-1.21
29.814,-3.49,-1.72,-1.38
29.819,-3.53,-1.90,-1.69
29.825,-3.46,-2.02,-2.08
29.829,-3.37,-2.04,-2.46
29.834,-3.23,-2.23,-2.77
29.838,-3.03,-2.77,-2.98
29.843,-2.86,-3.33,-3.06
29.848,-2.81,-3.48,-2.99
29.853,-2.96,-3.16,-2.74
29.858,-3.31,-2.68,-2.45
29.863,-3.73,-2.17,-2.24
29.868,-4.04,-1.64,-2.21
29.874,-4.24,-1.02,-2.45
29.878,-4.38,-0.46,-2.86
29.884,-4.44,0.08,-3.35
29.888,-4.43,0.73,-3.89
29.893,-4.38,1.50,-4.44
29.898,-4.18,2.24,-4.89
29.902,-3.67,3.01,-5.13
29.915,-2.75,3.71,-5.07
29.916,-1.50,3.74,-4.88
29.918,-0.38,2.97,-4.86
29.923,0.18,2.26,-4.98
29.979,0.35,2.07,-5.09
29.981,0.40,2.10,-5.13
29.982,0.30,1.84,-5.04
29.983,-0.11,1.07,-4.83
29.983,-0.86,-0.06,-4.51
29.984,-1.81,-1.39,-4.17
29.984,-2.85,-2.72,-3.90
29.985,-3.79,-3.82,-3.66
29.985,-4.46,-4.77,-3.38
29.986,-4.85,-5.86,-3.05
29.987,-5.00,-7.09,-2.67
29.988,-4.96,-8.20,-2.22
29.988,-4.80,-8.98,-1.63
29.999,-4.56,-9.23,-0.95
30.001,-4.27,-8.92,-0.32
30.003,-3.97,-8.14,0.17
30.007,-3.66,-6.98,0.53
30.015,-3.30,-5.60,0.76
30.017,-2.89,-4.30,0.85
30.020,-2.38,-3.14,0.82
30.027,-1.64,-2.03,0.71
30.038,-0.69,-1.06,0.54
30.041,0.48,-0.55,0.32
30.041,1.58,-0.26,0.16
30.060,2.40,0.05,0.17
30.060,2.98,0.40,0.32
30.060,3.38,0.75,0.59
30.060,3.62,1.08,0.93
30.064,3.73,1.38,1.23
30.069,3.77,1.61,1.45
30.075,3.78,1.68,1.60
30.079,3.74,1.56,1.71
30.083,3.66,1.31,1.76
30.088,3.53,0.93,1.76
30.094,3.34,0.48,1.72
30.098,3.11,0.01,1.65
30.103,2.85,-0.43,1.56
30.109,2.61,-0.77,1.43
30.113,2.39,-0.95,1.31
30.117,2.13,-0.96,1.20
30.123,1.83,-0.82,1.12
30.127,1.45,-0.54,1.02
30.138,0.98,-0.09,0.88
30.144,0.46,0.49,0.73
30.148,-0.06,1.01,0.53
30.153,-0.52,1.30,0.27
30.158,-0.95,1.35,-0.03
30.163,-1.39,1.36,-0.33
30.167,-1.73,1.45,-0.56
30.173,-1.88,1.60,-0.73
30.188,-1.91,1.65,-0.90
30.189,-2.03,1.47,-1.09
30.197,-2.32,1.16,-1.25
30.198,-2.62,1.06,-1.38
30.243,-2.72,1.55,-1.48
30.244,-2.42,2.77,-1.56
30.245,-2.03,4.47,-1.53
30.246,-2.38,6.02,-1.18
30.247,-3.79,6.47,-0.55
30.248,-5.95,6.49,0.02
30.249,-7.16,5.95,0.22
30.250,-5.80,2.59,0.01
30.250,-3.67,-1.79,-0.42
30.250,-2.35,-3.68,-1.17
30.251,-1.47,-3.63,-2.10
30.251,-0.27,-3.94,-2.83
30.255,1.29,-4.75,-3.23
30.260,2.62,-4.65,-3.25
30.264,3.32,-3.23,-2.92
30.269,3.57,-1.23,-2.20
30.278,3.69,0.39,-1.15
30.281,3.80,1.38,-0.05
30.285,3.81,1.98,0.88
30.290,3.67,2.35,1.64
30.297,3.46,2.47,2.41
30.300,3.28,2.37,3.31
30.305,3.23,2.05,4.32
30.319,3.38,1.45,5.29
30.321,3.69,0.71,6.03
30.321,4.04,0.03,6.41
30.360,4.31,-0.56,6.38
30.361,4.46,-1.25,5.88
30.361,4.56,-1.98,5.03
30.361,4.69,-2.51,4.02
30.362,4.79,-2.65,2.97
30.362,4.82,-2.20,2.06
30.362,4.87,-1.11,1.39
30.362,4.96,0.40,0.93
30.363,5.07,1.95,0.64
30.368,5.17,3.20,0.49
30.373,5.19,3.95,0.38
30.378,5.12,4.23,0.23
30.383,4.94,4.04,0.10
30.387,4.61,3.40,0.07
30.394,4.23,2.40,0.22
30.399,3.81,1.37,0.50
30.403,3.36,0.44,0.82
30.408,2.97,-0.21,1.12
30.413,2.72,-0.44,1.34
30.418,2.57,-0.32,1.47
30.423,2.51,-0.00,1.48
30.431,2.53,0.32,1.42
30.433,2.55,0.51,1.31
30.438,2.51,0.66,1.19
30.454,2.35,0.76,1.14
30.455,2.14,0.84,1.13
30.455,1.92,0.96,1.12
30.497,1.72,1.11,1.12
30.497,1.53,1.31,1.10
30.497,1.37,1.50,1.06
30.497,1.22,1.63,0.95
30.498,1.04,1.71,0.85
30.498,0.80,1.77,0.78
30.498,0.54,1.84,0.73
30.498,0.27,1.87,0.72
30.500,0.04,1.82,0.73
30.505,-0.16,1.72,0.71
30.512,-0.30,1.60,0.67
30.515,-0.41,1.43,0.59
30.520,-0.46,1.23,0.46
30.525,-0.46,0.98,0.26
30.530,-0.48,0.76,0.00
30.535,-0.56,0.61,-0.25
30.541,-0.69,0.52,-0.45
30.544,-0.85,0.48,-0.59
30.549,-1.04,0.42,-0.62
30.555,-1.22,0.29,-0.57
30.561,-1.36,0.12,-0.47
30.565,-1.46,-0.04,-0.36
30.570,-1.57,-0.16,-0.26
30.576,-1.70,-0.24,-0.20
30.582,-1.84,-0.34,-0.20
30.585,-2.00,-0.43,-0.21
30.589,-2.20,-0.46,-0.22
30.594,-2.41,-0.38,-0.23
30.599,-2.58,-0.14,-0.24
30.603,-2.68,0.17,-0.25
30.608,-2.73,0.33,-0.28
30.616,-2.79,0.29,-0.37
30.618,-2.85,0.22,-0.46
30.624,-2.90,0.27,-0.59
30.656,-2.94,0.37,-0.82
30.657,-2.94,0.38,-1.19
30.658,-2.94,0.35,-1.61
30.658,-2.94,0.21,-2.04
30.658,-2.82,-0.37,-2.47
30.659,-2.54,-1.52,-2.88
30.659,-2.29,-2.62,-3.19
30.662,-2.22,-2.98,-3.29
30.666,-2.28,-2.58,-3.19
30.671,-2.37,-1.75,-2.97
30.677,-2.50,-0.91,-2.75
30.681,-2.68,-0.31,-2.59
30.686,-2.85,0.03,-2.53
30.692,-2.99,0.18,-2.57
30.707,-3.14,0.24,-2.68
30.709,-3.40,0.33,-2.77
30.710,-3.73,0.70,-2.73
30.742,-4.01,1.43,-2.60
30.743,-4.09,2.35,-2.50
30.743,-3.94,3.25,-2.39
30.743,-3.64,3.99,-2.36
30.744,-3.20,4.43,-2.37
30.744,-2.57,4.04,-2.24
30.744,-1.64,2.47,-2.01
30.745,-0.66,0.38,-1.80
30.750,-0.00,-1.44,-1.72
30.755,-0.07,-2.11,-1.77
30.761,-0.62,-1.73,-1.83
30.764,-1.32,-1.19,-1.80
30.769,-1.95,-0.89,-1.70
30.774,-2.38,-0.76,-1.60
30.779,-2.58,-0.83,-1.53
30.789,-2.63,-1.17,-1.53
30.794,-2.56,-1.62,-1.56
30.799,-2.45,-2.10,-1.58
30.804,-2.36,-2.66,-1.60
30.809,-2.27,-3.22,-1.58
30.815,-2.19,-3.82,-1.53
30.820,-2.11,-4.40,-1.46
30.824,-2.05,-4.90,-1.38
30.834,-1.96,-5.21,-1.30
30.835,-1.83,-5.26,-1.22
30.838,-1.68,-5.10,-1.12
30.870,-1.51,-4.79,-1.00
30.872,-1.30,-4.35,-0.88
30.872,-0.98,-3.75,-0.77
30.873,-0.56,-3.09,-0.64
30.873,-0.06,-2.45,-0.51
30.873,0.49,-1.87,-0.37
30.874,1.05,-1.40,-0.23
30.882,1.61,-0.96,-0.08
30.882,2.11,-0.55,0.07
30.887,2.52,-0.28,0.25
30.892,2.84,-0.11,0.46
30.897,3.13,0.07,0.66
30.901,3.40,0.26,0.85
30.907,3.63,0.41,1.01
30.911,3.79,0.47,1.15
30.916,3.86,0.44,1.26
30.922,3.88,0.36,1.31
30.928,3.88,0.21,1.30
30.933,3.86,-0.05,1.27
30.936,3.78,-0.42,1.28
30.942,3.59,-0.84,1.38
30.948,3.28,-1.14,1.54
30.953,2.79,-1.23,1.70
30.959,1.99,-1.06,1.78
30.965,0.81,-0.68,1.69
30.972,-0.47,-0.18,1.37
30.973,-1.24,0.39,0.82
30.976,-1.26,0.84,0.21
30.981,-0.90,0.94,-0.31
30.985,-0.67,0.65,-0.69
30.991,-0.77,0.18,-0.95
31.004,-1.12,-0.20,-1.11
31.005,-1.64,-0.41,-1.21
31.005,-2.15,-0.32,-1.26
31.012,-2.43,0.21,-1.29
31.041,-2.43,1.02,-1.33
31.041,-2.41,1.88,-1.39
31.041,-2.61,2.65,-1.30
31.041,-3.13,3.03,-0.82
31.042,-3.74,2.70,0.10
31.042,-4.12,1.74,1.07
31.047,-4.14,0.29,1.53
31.049,-3.94,-1.38,1.35
31.054,-3.58,-2.86,0.73
31.058,-2.99,-3.34,0.18
31.064,-2.29,-2.43,-0.36
31.068,-1.84,-0.79,-0.88
31.074,-1.52,0.52,-1.18
31.082,-0.90,1.01,-1.11
31.083,0.12,1.12,-0.69
31.088,1.38,1.28,-0.25
31.093,2.66,1.09,0.06
31.099,3.60,0.59,0.31
31.103,4.00,0.51,0.48
31.145,3.98,0.84,0.55
31.146,3.77,1.19,0.64
31.147,3.50,1.51,0.82
31.147,3.22,1.84,1.04
31.148,2.99,2.08,1.21
31.148,2.86,2.06,1.34
31.149,2.86,1.80,1.41
31.149,2.95,1.45,1.43
31.152,3.06,1.17,1.44
31.156,3.12,0.91,1.43
31.162,3.11,0.60,1.32
31.166,3.02,0.22,1.13
31.171,2.90,-0.07,0.91
31.176,2.82,-0.08,0.71
31.182,2.82,0.13,0.57
31.186,2.90,0.46,0.48
31.192,3.05,0.84,0.43
31.197,3.23,1.16,0.36
31.200,3.38,1.37,0.27
31.205,3.46,1.45,0.19
31.210,3.47,1.38,0.15
31.215,3.41,1.18,0.14
31.220,3.33,0.96,0.15
31.225,3.28,0.74,0.20
31.233,3.28,0.54,0.27
31.235,3.30,0.34,0.35
31.241,3.32,0.14,0.44
31.264,3.28,-0.04,0.54
31.264,3.21,-0.14,0.63
31.265,3.14,-0.11,0.76
31.265,3.01,0.02,0.92
31.265,2.81,0.24,1.06
31.269,2.58,0.53,1.15
31.274,2.38,0.81,1.19
31.280,2.24,1.03,1.19
31.285,2.18,1.19,1.18
31.289,2.20,1.28,1.16
31.293,2.24,1.19,1.15
31.298,2.26,0.92,1.15
31.304,2.29,0.56,1.14
31.309,2.33,0.22,1.13
31.314,2.38,0.02,1.11
31.318,2.40,0.00,1.08
31.323,2.33,0.12,1.08
31.328,2.15,0.33,1.12
31.333,1.90,0.63,1.16
31.337,1.63,0.97,1.20
31.343,1.37,1.28,1.22
31.348,1.15,1.51,1.24
31.352,0.97,1.64,1.24
31.357,0.85,1.66,1.24
31.363,0.77,1.61,1.23
31.367,0.71,1.49,1.23
31.372,0.67,1.39,1.25
31.377,0.63,1.31,1.27
31.382,0.59,1.24,1.28
31.386,0.57,1.19,1.29
31.392,0.58,1.16,1.29
31.412,0.62,1.13,1.27
31.413,0.68,1.05,1.22
31.414,0.77,0.95,1.17
31.414,0.87,0.83,1.13
31.416,0.95,0.70,1.08
31.421,1.00,0.58,1.02
31.426,1.02,0.52,0.93
31.432,0.98,0.52,0.84
31.441,0.87,0.62,0.77
31.446,0.72,0.77,0.74
31.451,0.54,0.93,0.74
31.456,0.39,1.06,0.74
31.460,0.30,1.05,0.71
31.466,0.29,0.83,0.66
31.473,0.32,0.43,0.59
31.477,0.37,-0.03,0.53
31.486,0.42,-0.46,0.50
31.492,0.45,-0.68,0.48
31.500,0.42,-0.61,0.47
31.500,0.37,-0.42,0.48
31.500,0.30,-0.28,0.50
31.505,0.19,-0.19,0.55
31.510,0.05,-0.11,0.57
31.515,-0.09,-0.08,0.55
31.519,-0.19,-0.11,0.44
31.524,-0.23,-0.18,0.27
31.530,-0.24,-0.26,0.04
31.541,-0.27,-0.37,-0.20
31.542,-0.37,-0.48,-0.43
31.545,-0.55,-0.54,-0.64
31.578,-0.80,-0.54,-0.82
31.579,-1.08,-0.51,-0.98
31.580,-1.39,-0.50,-1.15
31.580,-1.69,-0.56,-1.34
31.581,-1.97,-0.64,-1.51
31.581,-2.21,-0.73,-1.66
31.581,-2.42,-0.82,-1.77
31.583,-2.62,-0.90,-1.84
31.588,-2.82,-0.91,-1.85
31.592,-3.00,-0.83,-1.82
31.597,-3.11,-0.71,-1.77
31.603,-3.15,-0.68,-1.74
31.607,-3.12,-0.75,-1.74
31.613,-3.08,-0.89,-1.72
31.618,-3.05,-1.10,-1.70
31.622,-3.02,-1.37,-1.67
31.627,-3.00,-1.64,-1.62
31.634,-2.99,-1.83,-1.54
31.638,-2.98,-1.84,-1.45
31.643,-2.97,-1.65,-1.34
31.660,-2.97,-1.34,-1.23
31.665,-2.97,-1.00,-1.14
31.666,-3.00,-0.66,-1.09
31.667,-3.05,-0.33,-1.06
31.699,-3.11,0.00,-1.06
31.700,-3.16,0.36,-1.09
31.700,-3.20,0.71,-1.16
31.701,-3.19,1.04,-1.26
31.701,-3.12,1.35,-1.40
31.702,-3.03,1.66,-1.50
31.702,-2.97,1.89,-1.52
31.703,-2.96,2.01,-1.48
31.705,-2.97,2.07,-1.38
31.710,-2.97,2.14,-1.22
31.716,-2.93,2.20,-1.03
31.720,-2.82,2.13,-0.81
31.725,-2.49,1.60,-0.71
31.731,-1.85,0.53,-0.84
31.735,-1.07,-0.66,-1.13
31.739,-0.54,-1.30,-1.44
31.744,-0.41,-1.00,-1.65
31.749,-0.52,-0.13,-1.76
31.755,-0.79,0.70,-1.81
31.765,-1.14,1.01,-1.72
31.770,-1.38,0.75,-1.67
31.776,-1.55,0.39,-1.67
31.781,-1.73,-0.02,-1.65
31.786,-1.98,-0.68,-1.59
31.792,-2.30,-1.30,-1.49
31.796,-2.65,-1.76,-1.36
31.812,-2.99,-2.15,-1.26
31.814,-3.31,-2.50,-1.17
31.814,-3.59,-2.85,-1.09
31.818,-3.77,-3.11,-0.99
31.818,-3.82,-3.27,-0.90
31.823,-3.76,-3.36,-0.85
31.828,-3.63,-3.40,-0.85
31.846,-3.48,-3.39,-0.88
31.847,-3.31,-3.33,-0.90
31.847,-3.10,-3.23,-0.92
31.847,-2.87,-3.12,-0.92
31.852,-2.62,-3.03,-0.89
31.857,-2.39,-2.99,-0.84
31.862,-2.15,-2.96,-0.77
31.867,-1.93,-2.93,-0.67
31.872,-1.69,-2.87,-0.59
31.876,-1.43,-2.75,-0.53
31.881,-1.13,-2.59,-0.50
31.886,-0.83,-2.43,-0.48
31.891,-0.53,-2.27,-0.47
31.897,-0.23,-2.11,-0.47
31.903,0.08,-1.95,-0.46
31.907,0.38,-1.80,-0.43
31.911,0.68,-1.65,-0.40
31.917,0.98,-1.51,-0.37
31.921,1.27,-1.37,-0.34
31.926,1.55,-1.24,-0.31
31.951,1.83,-1.13,-0.29
31.952,2.09,-1.04,-0.26
31.952,2.36,-0.98,-0.25
31.953,2.61,-0.95,-0.26
31.953,2.83,-0.94,-0.26
31.956,3.02,-0.94,-0.26
31.960,3.14,-0.94,-0.26
31.966,3.16,-0.94,-0.24
31.970,3.05,-0.87,-0.17
31.975,2.76,-0.62,-0.00
31.980,2.24,-0.00,0.32
31.985,1.53,0.99,0.73
31.990,0.79,2.04,1.00
31.996,0.09,2.79,1.03
32.000,-0.45,2.83,0.98
32.005,-0.77,2.19,0.85
32.010,-1.13,1.07,0.47
32.016,-1.70,-0.13,-0.12
32.020,-2.34,-1.05,-0.64
32.024,-2.86,-1.56,-0.99
32.029,-3.15,-1.84,-1.19
32.035,-3.18,-2.05,-1.28
32.039,-3.00,-2.22,-1.28
32.044,-2.71,-2.25,-1.20
32.050,-2.35,-2.10,-1.03
32.054,-2.00,-1.78,-0.78
32.059,-1.68,-1.36,-0.43
32.063,-1.44,-0.94,0.00
32.069,-1.28,-0.59,0.45
32.074,-1.16,-0.32,0.85
32.079,-0.97,0.09,1.17
32.089,-0.71,0.81,1.39
32.094,-0.49,1.70,1.38
32.101,-0.34,2.32,1.11
32.137,-0.16,2.44,0.68
32.137,0.08,2.22,0.31
32.137,0.37,1.93,0.05
32.137,0.68,1.70,-0.20
32.138,0.94,1.54,-0.47
32.138,1.02,1.45,-0.74
32.138,0.87,1.33,-0.89
32.138,0.61,1.08,-0.82
32.141,0.40,0.69,-0.58
32.146,0.31,0.24,-0.20
32.152,0.38,-0.20,0.25
32.156,0.74,-0.24,0.68
32.161,1.46,0.48,1.05
32.177,2.38,1.74,1.32
32.178,3.35,3.05,1.46
32.179,4.21,3.90,1.53
32.181,4.83,4.12,1.61
32.238,5.18,3.98,1.66
32.239,5.32,3.76,1.62
32.239,5.17,3.47,1.49
32.239,4.79,3.12,1.37
32.240,4.30,2.82,1.31
32.240,3.80,2.60,1.30
32.240,3.39,2.42,1.28
32.241,3.10,2.19,1.23
32.241,2.94,1.90,1.13
32.241,2.85,1.54,1.02
32.241,2.77,1.16,0.95
32.242,2.68,0.85,0.96
32.245,2.57,0.62,0.99
32.251,2.43,0.47,1.01
32.254,2.28,0.40,1.01
32.259,2.14,0.42,0.99
32.263,2.02,0.51,0.96
32.269,1.95,0.57,0.88
32.274,1.94,0.58,0.76
32.279,2.01,0.58,0.63
32.286,2.13,0.60,0.51
32.289,2.23,0.59,0.40
32.293,2.29,0.52,0.30
32.305,2.31,0.41,0.20
32.306,2.31,0.31,0.13
32.308,2.29,0.23,0.07
32.313,2.28,0.20,0.03
32.351,2.28,0.23,0.03
32.352,2.31,0.36,0.05
32.353,2.35,0.53,0.11
32.353,2.40,0.67,0.18
32.353,2.48,0.77,0.23
32.353,2.58,0.79,0.26
32.354,2.64,0.76,0.27
32.354,2.66,0.76,0.27
32.357,2.61,0.85,0.29
32.362,2.51,0.97,0.32
32.367,2.40,1.08,0.34
32.372,2.27,1.19,0.39
32.376,2.13,1.28,0.48
32.381,2.00,1.38,0.56
32.386,1.89,1.48,0.64
32.391,1.80,1.52,0.71
32.396,1.72,1.48,0.81
32.401,1.65,1.37,0.93
32.406,1.58,1.20,1.03
32.411,1.53,1.00,1.11
